P_level,C_1,C_2,C_3,C_4,C_5,C_6,C_7,C_8
1,0,223,702,269,43,9,46,29
2,0,345,549,194,67,30,47,89
3,0,267,615,230,87,43,38,40
4,0,281,622,196,61,43,64,54
5,0,239,645,228,68,26,66,48
