P_level,C_1,C_2,C_3,C_4,C_5,C_6,C_7,C_8
1,0,271,853,291,45,32,4,34
2,0,430,609,259,95,52,59,25
3,0,296,750,270,88,60,36,30
4,0,316,718,279,105,52,40,19
5,0,271,783,256,88,59,36,36
