P_level,C_1,C_2,C_3,C_4,C_5,C_6,C_7,C_8
1,0,558,506,237,79,47,18,85
2,0,630,310,182,92,86,27,202
3,0,539,355,227,111,71,41,186
4,0,502,356,182,120,59,39,271
5,0,465,413,261,93,46,27,224
