rank,node_id,label,pred_label,S_i,S_i_norm,P_high
1,3637,8,8,7.653058052062988,0.9504368901252747,0.9640988707542419
2,307,0,7,7.185987949371338,0.8837125897407532,0.9638890027999878
3,5157,7,7,7.055444717407227,0.8650635480880737,0.9885139465332031
4,2794,0,7,7.037509441375732,0.862501323223114,0.9479913711547852
5,3794,7,7,7.011476993560791,0.8587824106216431,0.9435787796974182
6,3593,0,7,7.01094388961792,0.8587062954902649,0.999778151512146
7,3901,0,7,7.0097975730896,0.8585425019264221,0.9942367672920227
8,4485,7,7,6.9452362060546875,0.8493194580078125,0.9463927149772644
9,3777,7,7,6.942074775695801,0.8488678336143494,0.8868314027786255
10,4436,8,8,6.759284973144531,0.822754979133606,0.8369041681289673
11,3477,0,7,6.665401935577393,0.809343159198761,0.9253641366958618
12,4315,8,7,6.663313865661621,0.8090448379516602,0.8414118885993958
13,3651,7,7,6.583353519439697,0.7976219058036804,0.8768489956855774
14,4198,8,8,6.55248498916626,0.7932121157646179,0.8025084733963013
15,89,0,7,6.537220001220703,0.7910314202308655,0.8615750670433044
16,3636,7,7,6.44563627243042,0.7779480218887329,0.822222113609314
17,4370,6,7,6.377520561218262,0.7682172060012817,0.8079264163970947
18,4437,0,8,6.318868160247803,0.7598382830619812,0.7835794687271118
19,5028,0,7,6.26116418838501,0.7515949010848999,0.7764463424682617
20,4394,0,7,6.230414867401123,0.7472020983695984,0.7225258350372314
