risk_source,customer_set,beta,lambda_concentration,seed,common_global_risk,common_global_cvar90,common_max_vehicle_risk,common_max_vehicle_cvar90,common_vehicle_risk_gini,common_edge_burden_gini_used,common_top10_burden_share,common_max_edge_burden
A_GCN_seed0,A,1.0,0.0,0,2.8284050276732016,0.05446624061808245,0.8892961468088297,0.11821519561844178,0.23921387141044637,0.7316292756429255,0.7241721676830248,0.5313090438090153
A_GCN_seed0,A,1.0,0.0,1,3.1668612025470306,0.07215834397110793,0.9640874905933425,0.09713497855578082,0.1893861058288111,0.7511883517325204,0.7493929582559088,0.5313090438090153
A_GCN_seed0,A,1.0,0.0,2,2.991282308894286,0.06679805925482722,0.8066728473225897,0.0942011733667149,0.21120942140158738,0.7400218509891932,0.7379306049404358,0.5313090438090153
A_GCN_seed0,A,1.0,0.0,3,3.297315018531381,0.07408797559003465,0.9358948693157308,0.12743671329413858,0.1398995070569582,0.7585519394650826,0.7603741645966036,0.5313090438090153
A_GCN_seed0,A,1.0,0.0,4,3.167347005396593,0.07215834397110793,0.9640874905933425,0.09713497855578082,0.18929570668744278,0.7518941397916086,0.7492780175077237,0.5313090438090153
A_GCN_seed0,A,1.0,0.0,5,3.1673470053965924,0.07215834397110793,0.9640874905933423,0.09713497855578082,0.18929570668744278,0.7518941397916086,0.7492780175077237,0.5313090438090153
A_GCN_seed0,A,1.0,0.0,6,2.917213937234666,0.05634058714452719,1.1122077187704966,0.11533737495316296,0.31696927696256627,0.7334535057594069,0.7251019677060687,0.5313090438090153
A_GCN_seed0,A,1.0,0.0,7,2.9008756591477383,0.05900270148611702,0.8458277342745499,0.0791290319826983,0.16859360106881205,0.7339339042172874,0.7276953798246747,0.5313090438090153
A_GCN_seed0,A,1.0,0.0,8,3.1668612025470306,0.07215834397110793,0.9640874905933425,0.09713497855578082,0.1893861058288111,0.7511883517325206,0.7493929582559089,0.5313090438090153
A_GCN_seed0,A,1.0,0.0,9,3.361303927754289,0.07801515013457104,0.9640874905933425,0.10263259398867097,0.18281219039388064,0.7631989940653403,0.764934231288908,0.5313090438090153
B_GCN_seed0,B,1.0,0.0,0,4.449255814344516,0.11574274038206142,1.6415795566001707,0.17624182350667195,0.33215096686941403,0.8083568208295693,0.8136180254008644,0.7468291878754764
B_GCN_seed0,B,1.0,0.0,1,3.274318509461028,0.07422759071547033,1.126052415430928,0.13115998260057604,0.24873703880059606,0.7457602627988869,0.7364054019515036,0.5313090438090153
B_GCN_seed0,B,1.0,0.0,2,3.9163038696585764,0.09221203037032598,1.354674270234154,0.16546467101221615,0.2995740734824659,0.7802993296655312,0.7795582852463896,0.5313090438090153
B_GCN_seed0,B,1.0,0.0,3,4.448662829142723,0.11574274038206142,1.6415795566001707,0.17624182350667195,0.3323018771081381,0.8086452718240336,0.8137264767417517,0.7468291878754764
B_GCN_seed0,B,1.0,0.0,4,3.4234361743437236,0.07840618784410969,1.1037391912294048,0.13115998260057604,0.30781257167949927,0.7483720240649001,0.7403313946918306,0.5313090438090153
B_GCN_seed0,B,1.0,0.0,5,4.08229014506122,0.10072470711439946,1.641579556600171,0.17624182350667195,0.3805156416950548,0.7899757668557164,0.795464121897401,0.5313090438090153
B_GCN_seed0,B,1.0,0.0,6,3.916303869658577,0.09221203037032598,1.3546742702341537,0.1654646710122162,0.2995740734824659,0.7802993296655312,0.7795582852463896,0.5313090438090153
B_GCN_seed0,B,1.0,0.0,7,4.296967716955299,0.10403278000807331,1.4749034478646346,0.15677511682637443,0.3076766333376528,0.7911062239192508,0.8008291211639128,0.5313090438090153
B_GCN_seed0,B,1.0,0.0,8,4.061838405380016,0.09679548773717686,1.1302912631172803,0.1849829535146867,0.19249591263823418,0.7800263313691296,0.7838543821856958,0.5388224426144781
B_GCN_seed0,B,1.0,0.0,9,4.081697159859427,0.10072470711439944,1.6415795566001707,0.17624182350667195,0.38038803788817743,0.7902421129642483,0.7955796861919503,0.5313090438090153
A_GCN_seed1,A,1.0,0.0,0,3.4722353140737496,0.09678415383653914,0.9132592396797641,0.12524431491564983,0.12875337371211426,0.765145057429667,0.7736171923898751,0.5313090438090153
A_GCN_seed1,A,1.0,0.0,1,3.335673127607909,0.09082664657164952,0.9132592396797641,0.12524431491564983,0.18049600609701888,0.7643006133272463,0.7676476103665107,0.5313090438090153
A_GCN_seed1,A,1.0,0.0,2,3.4296029398628094,0.09583139269170704,0.8876327379245517,0.12095688976390535,0.12239272824966374,0.766714123684967,0.7735419752951378,0.5313090438090153
A_GCN_seed1,A,1.0,0.0,3,3.142946909569058,0.08140329408811377,0.9132592396797641,0.12524431491564983,0.2438344343665293,0.7364188199139348,0.7354052037668893,0.5313090438090153
A_GCN_seed1,A,1.0,0.0,4,3.2161349018105083,0.08737409568488375,0.8892961468088297,0.1318621638528418,0.18896840661448167,0.7565185053862338,0.7556070181106515,0.5313090438090153
A_GCN_seed1,A,1.0,0.0,5,3.0252305858735973,0.08051350107725454,0.8876327379245517,0.1372047722038537,0.2445313800693718,0.7442219789313269,0.7417692848072568,0.5313090438090153
A_GCN_seed1,A,1.0,0.0,6,3.429602939862809,0.09583139269170705,0.8876327379245517,0.12095688976390535,0.12347399634916867,0.766714123684967,0.7735419752951378,0.5313090438090153
A_GCN_seed1,A,1.0,0.0,7,3.381136991745776,0.0902164097761956,0.9132592396797641,0.12524431491564983,0.1416169847005564,0.7594692677482913,0.7636990850556059,0.5313090438090153
A_GCN_seed1,A,1.0,0.0,8,3.2539027422513067,0.06556154647541168,0.8876327379245517,0.12095688976390535,0.17847050500875183,0.7550842621341687,0.7598898620735096,0.5313090438090153
A_GCN_seed1,A,1.0,0.0,9,2.7354730643277803,0.05168560304880975,0.8620535264721131,0.09872244522184785,0.29268225722512176,0.7161809076742573,0.7069847644672669,0.5313090438090153
B_GCN_seed1,B,1.0,0.0,0,3.8596980824921983,0.08801854633334945,1.2756573566923168,0.15982550196700038,0.28008486312535985,0.7705146486802756,0.771381875350182,0.5388224426144781
B_GCN_seed1,B,1.0,0.0,1,4.44795284886084,0.10283574521963086,1.2756573566923168,0.15982550196700038,0.23316588240375924,0.796480774790381,0.8033978162924358,0.5388224426144781
B_GCN_seed1,B,1.0,0.0,2,4.086135390868954,0.09456590570668094,1.3764697306544151,0.17648262372188042,0.32300684464936835,0.7804019033079139,0.7831143752608506,0.5313090438090153
B_GCN_seed1,B,1.0,0.0,3,4.266462052590131,0.09713434288301684,1.499978971358213,0.15878523336259898,0.28212295951637323,0.7830461347219704,0.7926407273041733,0.5388224426144781
B_GCN_seed1,B,1.0,0.0,4,3.8596980824921983,0.08801854633334943,1.2756573566923168,0.15982550196700038,0.28008486312535985,0.7705146486802756,0.771381875350182,0.5388224426144781
B_GCN_seed1,B,1.0,0.0,5,4.4487784007630555,0.10283574521963086,1.2756573566923168,0.15982550196700038,0.23312261422530467,0.7962047199700384,0.8032487311873286,0.5388224426144781
B_GCN_seed1,B,1.0,0.0,6,4.4487784007630555,0.10283574521963085,1.2756573566923168,0.15982550196700038,0.23312261422530467,0.7962047199700384,0.8032487311873286,0.5388224426144781
B_GCN_seed1,B,1.0,0.0,7,4.447359863659047,0.10283574521963085,1.2756573566923168,0.15982550196700038,0.23325030507474964,0.7969067122588631,0.8072054058287735,0.5388224426144781
