risk_source,customer_set,beta,lambda_concentration,runs,common_global_risk_mean,common_global_risk_std,common_global_cvar90_mean,common_global_cvar90_std,common_max_vehicle_risk_mean,common_max_vehicle_risk_std,common_max_vehicle_cvar90_mean,common_max_vehicle_cvar90_std,common_vehicle_risk_gini_mean,common_vehicle_risk_gini_std,common_edge_burden_gini_used_mean,common_edge_burden_gini_used_std,common_top10_burden_share_mean,common_top10_burden_share_std,common_max_edge_burden_mean,common_max_edge_burden_std
A_TEG-low_seed1,A,1.0,0.0,10,3.19820263466588,0.2750107603102874,0.07829972436042959,0.016560045992540663,0.9497022534391452,0.09980622762933923,0.12403030103545012,0.010691826489213777,0.20084926987747198,0.05701708357471866,0.7525177587551151,0.016885007583224722,0.7534345031649397,0.02303338059191476,0.5313090438090153,0.0
A_TEG-low_seed2,A,1.0,0.0,10,2.988886066726332,0.1432346418512812,0.07241864676695339,0.010198407169255803,0.9552897058770741,0.12940516975714592,0.11400414975582891,0.01933611661708179,0.25510812988448095,0.0398732540066043,0.7387998101006276,0.006337269066544048,0.7344446746587188,0.008664662936955985,0.5313090438090153,0.0
A_TEG-low_seed3,A,1.0,0.0,10,3.2212120000032796,0.2666374641455954,0.07853462836504645,0.014030983921081335,0.9133512625142212,0.08334493805126635,0.11339360341813072,0.01818747280645921,0.18917756767971505,0.0634642183626045,0.7526559280271355,0.01769708276010031,0.7507640130353289,0.02222594932280089,0.5313090438090153,0.0
A_TEG-low_seed4,A,1.0,0.0,10,3.095343649177947,0.2716239257468174,0.07522750085106604,0.01577460096264145,1.054827879121456,0.21826820639566458,0.12998111058851108,0.026282339127710698,0.2582134768400087,0.07862272280490334,0.743095202517616,0.017415313144870975,0.7406502978024393,0.02317640249135481,0.5313090438090153,0.0
A_TEG-low_seed5,A,1.0,0.0,10,3.3145417566626727,0.31744075982742015,0.07936145977797676,0.012560294565990289,0.9512750974825803,0.1285403315418516,0.11316787906172898,0.019229381738655186,0.18571895537949684,0.04628395197370968,0.7566993135066384,0.01695760152083818,0.7597653355190548,0.023931551924767726,0.5313090438090153,0.0
A_TEG-low_seed6,A,1.0,0.0,10,3.068306051269603,0.1557941482431792,0.07207073468609232,0.01229650961830412,0.9290966151372888,0.16231158285476902,0.11538967090754775,0.02096999043765676,0.22701218543276394,0.0802822628351334,0.7423467099680962,0.008146374113652285,0.7392157333965239,0.010759925424311438,0.5313090438090153,0.0
A_TEG-low_seed7,A,1.0,0.0,10,3.1015613637137625,0.14023584003311168,0.07668506167872151,0.006667898998326178,1.0053346962596827,0.18271690885736078,0.12307908043393301,0.023815705305148455,0.2648807734070719,0.0716778831831361,0.7458728784707542,0.008723813738065096,0.7427052784279431,0.011441082056663332,0.5313090438090153,0.0
A_TEG-low_seed8,A,1.0,0.0,10,3.144360381179495,0.12466632596970259,0.07716086414673358,0.009361626480218816,0.9996968432056124,0.1837405137641811,0.11673530662152447,0.027036692683932967,0.23784409275170937,0.07822840577477139,0.7474634678630936,0.007270907182474843,0.746512811065401,0.009473015782998763,0.5313090438090153,0.0
A_TEG-low_seed9,A,1.0,0.0,10,3.495591156084804,0.2152435853955937,0.09028059425611541,0.014979587015213007,0.9126910193726347,0.03651254067201114,0.12772746048189293,0.006342409175795299,0.14213532106089175,0.03215911288488177,0.7690312913943492,0.009485242630977891,0.7754049946424608,0.012440837963987197,0.5313090438090153,0.0
A_Weighted-GCN_seed0,A,1.0,0.0,10,3.310129006071508,0.18170118724718043,0.07983557851204515,0.010131768927081033,0.9169155755348013,0.07610772781495617,0.11319268606112816,0.02273442656106829,0.1744623502586274,0.032790438198589435,0.7568633127024206,0.00877367809854811,0.7596961602416079,0.0116451099218996,0.5313090438090153,0.0
A_Weighted-GCN_seed1,A,1.0,0.0,10,3.259053534722171,0.23031811258536897,0.07845230455625236,0.017524127605219108,0.8967759046882392,0.015245346287091004,0.12417851517004733,0.006603456089065821,0.17664438135206767,0.053586347500514386,0.7565129757626345,0.014977839731921133,0.7598821470725268,0.01948295088842248,0.5313090438090153,0.0
A_Weighted-GCN_seed2,A,1.0,0.0,10,3.0899728588785687,0.2518299588526582,0.07793480236380305,0.013361758098460784,0.9189312566232946,0.08984533569862213,0.11072140492839114,0.015655279903789256,0.21133226955490136,0.05044360090828609,0.7439311102618904,0.014918508459176907,0.7413548422061145,0.0186860381070238,0.5313090438090153,0.0
A_Weighted-GCN_seed3,A,1.0,0.0,10,3.284990787109095,0.2628676419031059,0.0768661678989085,0.009349863839469005,0.9553604315512935,0.07697151938790073,0.11413210763090573,0.012211127996057282,0.20767412820732414,0.052384613809484774,0.7541788411695007,0.012209650185435059,0.756125563309514,0.017534406571423633,0.5313090438090153,0.0
A_Weighted-GCN_seed4,A,1.0,0.0,10,3.2792198737114093,0.19968654616097672,0.08392330901506113,0.007811564171936161,1.2010255533452736,0.21749494887541262,0.13982165019244347,0.03710763807348994,0.25914434670163056,0.07467817797728729,0.7552111300516209,0.010329809450016922,0.7572721516224895,0.013470738019024183,0.5313090438090153,0.0
A_Weighted-GCN_seed5,A,1.0,0.0,10,3.2899622574550778,0.2672891262191786,0.08423823685468819,0.010079725121929518,1.2047984222119204,0.12945585478863508,0.1478415924851914,0.016613385045364488,0.2909414452407025,0.04780299424624513,0.7587922770604749,0.012819787978765342,0.759917500072339,0.01781869514617668,0.5313090438090153,0.0
A_Weighted-GCN_seed6,A,1.0,0.0,10,3.1989479280800586,0.21618587770067224,0.07341030454841853,0.016413408350539255,0.883504884743399,0.05828699193466559,0.11699674213783058,0.015223498470679482,0.18030498160687494,0.03339935365428104,0.7550501833116054,0.01226064221764317,0.7557262516356726,0.01610473847605035,0.5313090438090153,0.0
A_Weighted-GCN_seed7,A,1.0,0.0,10,3.105065725392805,0.10110264868325897,0.08219756418089155,0.0032379018356712337,1.1055747343402171,0.1922945604512832,0.13437971481522717,0.023130190205603238,0.28378357758191997,0.04348916679869503,0.7452061916967194,0.005736035949571059,0.7435905049175633,0.006970953550727863,0.5313090438090153,0.0
A_Weighted-GCN_seed8,A,1.0,0.0,10,3.207396588013708,0.21809530142020211,0.07661002563371784,0.012018168164919817,1.0812353153273542,0.17216216391055367,0.12261937111022889,0.02594704167469745,0.26250703114009377,0.08216555458715374,0.7511473640590406,0.011514676606680247,0.7518412360942617,0.01554791270117688,0.5313090438090153,0.0
A_Weighted-GCN_seed9,A,1.0,0.0,10,3.282589566647671,0.17527431453584202,0.07868134700583954,0.017062809038865756,0.8715738336885422,0.04850323853003163,0.1250859570209352,0.0049782535268388375,0.16293321630013988,0.03790810936128608,0.7605449522315617,0.009122192227661169,0.7627665447740648,0.01217904531670177,0.5313090438090153,0.0
B_Edge-GAT_seed0,B,1.0,0.0,10,4.00051625647579,0.3166759310517959,0.09441635196403377,0.011718447824218792,1.3675170034541786,0.1391678190566836,0.14678402323647977,0.02414556348870431,0.2915648007786801,0.05235492650033351,0.7796466659371267,0.014005048562820342,0.7835896798021276,0.019669628252792067,0.5335630634506542,0.0036293164244776835
B_Edge-GAT_seed1,B,1.0,0.0,10,4.542617644822302,0.22474025300273198,0.10645364581691039,0.006694048861407938,1.4284401696117004,0.21010361381719392,0.1896561785516053,0.05351136265227969,0.2205608453921509,0.05596830829126823,0.7976012573034318,0.007025197952357022,0.8062666409366395,0.008809715505681374,0.633394694230624,0.09968790618585371
B_Edge-GAT_seed2,B,1.0,0.0,10,4.821893114449863,0.16336982945707895,0.11627039663156133,0.004420721567320766,1.6052246208128917,0.27220612784046744,0.2698521524965222,0.07531108058147672,0.23185937935069859,0.07183462946036331,0.8059759738149299,0.006978131669182144,0.816205632364643,0.007120303736053415,0.673109819079953,0.0928497411665241
B_Edge-GAT_seed3,B,1.0,0.0,10,4.136852118342014,0.3123582447440939,0.10040021023124876,0.009573486718910706,1.3467303783456486,0.21625996588256285,0.16295897130006912,0.022645719215132015,0.24975604132427448,0.05968141360935123,0.7829243608867442,0.012059279320419614,0.7880876211406875,0.016622877171808593,0.5373197628533856,0.0031679270925934217
B_Edge-GAT_seed4,B,1.0,0.0,10,4.638209942919803,0.36157517965166813,0.10851938274107287,0.011503767621999434,1.5127951401243085,0.2094884181703588,0.1870702340329236,0.05616263401879501,0.23883768361280752,0.06518688083495962,0.799312731830948,0.012942959932531164,0.808921919179585,0.016110404524303543,0.6182526923131361,0.10273658478643165
B_Edge-GAT_seed5,B,1.0,0.0,10,4.140323722394592,0.21762972319626403,0.10060592991107628,0.009546789869650641,1.359323804497715,0.15620041087101091,0.15819627603491843,0.016819635062940104,0.2520446848604802,0.06663443853262566,0.7842859049375145,0.008625617305796543,0.7907415538748006,0.011809075782145783,0.5380711027339318,0.002375945319445066
B_Edge-GAT_seed6,B,1.0,0.0,10,4.21109866921479,0.23463173889049446,0.10394103943170667,0.009967547486743479,1.2940977134455176,0.16190841901176548,0.1680370879737743,0.01946153635242483,0.2188385170189735,0.04777476214033572,0.7859110543959633,0.0075350112254418625,0.7927092789451405,0.01172015988540792,0.5388224426144781,0.0
B_Edge-GAT_seed7,B,1.0,0.0,10,4.1160408392604495,0.3520681291347189,0.09984374837192075,0.012696004612328301,1.3412329457505163,0.19787969602110253,0.1558538978981033,0.032289971827482326,0.2290257276927256,0.047257397844354065,0.7803844687746577,0.015122350462702213,0.7858273078003501,0.020794637663455618,0.5365684229728392,0.0036293164244776835
B_Edge-GAT_seed8,B,1.0,0.0,10,3.992021325763447,0.2539454606020536,0.09402286180764491,0.006272856122122563,1.3374442065154204,0.07803157251643676,0.1674497834231386,0.013659476179839326,0.28358540930392717,0.047978239374455584,0.7785697466354684,0.007270398179216851,0.7794688154422971,0.012152326395487537,0.5313090438090153,0.0
B_Edge-GAT_seed9,B,1.0,0.0,10,5.078342244891921,0.2668255773247061,0.12729516876930477,0.007873901714225317,1.3820389653656002,0.17856538347959364,0.18507093556009777,0.0097363790220596,0.14347982349272348,0.058142559667588425,0.8214063277845206,0.010569495321300366,0.8312725694889256,0.010149165088210118,0.7260285133493765,0.06577750837031898
B_Ensemble-4_seed0,B,1.0,0.0,10,3.8698877560624525,0.30416628523427675,0.09201173328923293,0.01076280604104678,1.3619163803680512,0.22942485332644394,0.1446350001611541,0.031028186637880463,0.2658903583295437,0.059667162717179534,0.773238492861698,0.01447891686593352,0.7738511060648191,0.019488265442904634,0.5328117235701079,0.0031679270925934217
B_Ensemble-4_seed1,B,1.0,0.0,10,4.0071051360495495,0.26192154794936007,0.09211953712804531,0.007639285182017001,1.3223182242127365,0.12994178090037534,0.16958631564317514,0.0315689952897835,0.2605326743904277,0.035513914071030536,0.778631573333184,0.006557535417919307,0.7833401713494397,0.010853239383149416,0.5388224426144781,0.0
