P_level,C_1,C_2,C_3,C_4,C_5,C_6,C_7,C_8
1,0,718,276,116,78,33,60,40
2,0,671,224,92,97,52,91,94
3,0,559,287,139,122,93,60,60
4,0,599,253,125,120,63,113,48
5,0,606,323,127,46,62,90,66
