rank,edge_id,src,dst,R_ij,w_norm,severity,P_level,C_level,RiskLevel
1,1288,3475,3491,0.8991171717643738,1.0,7.293820381164551,5,8,40
2,237,3487,3488,0.8633012771606445,1.0,7.043108940124512,5,8,40
3,2174,3335,3866,0.8585671782493591,1.0,7.009970188140869,5,8,40
4,2177,3335,4325,0.8585671782493591,1.0,7.009970188140869,5,8,40
5,2115,3116,3335,0.8585671782493591,1.0,7.009970188140869,5,8,40
6,3636,3335,3804,0.8585671782493591,1.0,7.009970188140869,5,8,40
7,3173,3335,3861,0.8585671782493591,1.0,7.009970188140869,5,8,40
8,2148,3208,3862,0.8571702241897583,1.0,7.000191688537598,5,8,40
9,3297,3208,3873,0.8571702241897583,1.0,7.000191688537598,5,8,40
10,3726,3448,4028,0.8451789617538452,1.0,6.916252613067627,5,7,35
11,3724,3448,4271,0.8451789617538452,1.0,6.916252613067627,5,7,35
12,2861,3448,3858,0.8451789617538452,1.0,6.916252613067627,5,7,35
13,2864,3448,4503,0.8451789617538452,1.0,6.916252613067627,5,7,35
14,2872,3347,3448,0.8451789617538452,1.0,6.916252613067627,5,7,35
15,5170,3300,4627,0.8415717482566833,1.0,6.891002178192139,5,7,35
16,2930,3244,3300,0.8415717482566833,1.0,6.891002178192139,5,7,35
17,1082,3100,4381,0.8210697770118713,1.0,6.747488498687744,5,7,35
18,4647,3100,4199,0.8210697770118713,1.0,6.747488498687744,5,7,35
19,1002,3100,3685,0.8210697770118713,1.0,6.747488498687744,5,7,35
20,999,3100,3684,0.8210697770118713,1.0,6.747488498687744,5,7,35
