edge_id,src,dst,w_raw,w_norm,severity,severity_norm,R_ij,P_level,C_level,RiskLevel
0,3494,3574,0.0,0.009999999776482582,3.412275791168213,0.3446108400821686,0.003446108428761363,1,4,4
1,0,3494,0.0,0.009999999776482582,1.7900216579437256,0.11286024004220963,0.0011286024237051606,1,2,2
2,0,3780,0.0,0.009999999776482582,3.360091209411621,0.33715587854385376,0.003371558617800474,1,4,4
3,1,3780,0.0,0.009999999776482582,3.360091209411621,0.33715587854385376,0.003371558617800474,1,4,4
4,1,3494,0.0,0.009999999776482582,1.9126602411270142,0.1303800344467163,0.0013038002653047442,1,2,2
5,3494,3780,0.9999998807907104,0.9999998807907104,3.360091209411621,0.33715587854385376,0.33715584874153137,5,4,20
6,2,3573,0.0,0.009999999776482582,3.3054537773132324,0.3293505311012268,0.003293505171313882,1,4,4
7,2,3494,0.0,0.009999999776482582,1.894299864768982,0.12775711715221405,0.0012775711948052049,1,2,2
8,3,4,0.0,0.009999999776482582,1.7525365352630615,0.10750521719455719,0.0010750521905720234,1,2,2
9,4,5,0.0,0.009999999776482582,1.445075511932373,0.06358221918344498,0.0006358221871778369,1,2,2
10,5,6,0.0,0.009999999776482582,1.6303319931030273,0.0900474265217781,0.0009004742605611682,1,2,2
11,7,3780,0.0,0.009999999776482582,3.360091209411621,0.33715587854385376,0.003371558617800474,1,4,4
12,7,3494,0.0,0.009999999776482582,2.4448814392089844,0.20641162991523743,0.0020641162991523743,1,3,3
13,8,3497,0.0,0.009999999776482582,1.0032402276992798,0.0004628896713256836,4.6288964767882135e-06,1,2,2
14,8,9,0.0,0.009999999776482582,1.0006376504898071,9.109293023357168e-05,9.109292591347184e-07,1,2,2
15,9,10,0.0,0.009999999776482582,1.034247875213623,0.004892553668469191,4.892553624813445e-05,1,2,2
16,10,3497,0.0,0.009999999776482582,1.034247875213623,0.004892553668469191,4.892553624813445e-05,1,2,2
17,11,3782,0.0,0.009999999776482582,1.7368066310882568,0.10525809228420258,0.0010525808902457356,1,2,2
18,11,12,0.0,0.009999999776482582,1.7368066310882568,0.10525809228420258,0.0010525808902457356,1,2,2
19,12,13,0.0,0.009999999776482582,1.1449944972991943,0.020713498815894127,0.00020713498815894127,1,2,2
20,13,14,0.0,0.009999999776482582,1.1815872192382812,0.0259410310536623,0.0002594102988950908,1,2,2
21,14,15,0.0,0.009999999776482582,1.4068374633789062,0.05811963602900505,0.0005811963346786797,1,2,2
22,16,17,0.0,0.009999999776482582,2.3176114559173584,0.18823020160198212,0.0018823019927367568,1,3,3
23,17,3181,0.0,0.009999999776482582,1.5828475952148438,0.08326394110918045,0.0008326394017785788,1,2,2
24,18,3181,0.0,0.009999999776482582,1.489017128944397,0.0698595866560936,0.0006985958316363394,1,2,2
25,19,3181,0.0,0.009999999776482582,1.2978928089141846,0.04255611449480057,0.0004255611274857074,1,2,2
26,19,20,0.0,0.009999999776482582,1.2108750343322754,0.030125005170702934,0.00030125005287118256,1,2,2
27,20,3784,0.0,0.009999999776482582,1.0892914533615112,0.0127559220418334,0.00012755922216456383,1,2,2
28,21,3784,0.0,0.009999999776482582,1.3951492309570312,0.05644989013671875,0.0005644988850690424,1,2,2
29,21,22,0.0,0.009999999776482582,1.5301921367645264,0.0757417306303978,0.0007574172923341393,1,2,2
30,22,23,0.0,0.009999999776482582,1.5301921367645264,0.0757417306303978,0.0007574172923341393,1,2,2
31,24,25,0.0,0.009999999776482582,1.090904712677002,0.012986387126147747,0.0001298638671869412,1,2,2
32,25,26,0.0,0.009999999776482582,1.090904712677002,0.012986387126147747,0.0001298638671869412,1,2,2
