beta,lambda_concentration,runs,pyvrp_cost_mean,pyvrp_cost_std,global_risk_mean,global_risk_std,global_cvar90_mean,global_cvar90_std,max_vehicle_risk_mean,max_vehicle_risk_std,max_vehicle_cvar90_mean,max_vehicle_cvar90_std,vehicle_risk_gini_mean,vehicle_risk_gini_std,risk_variance_mean,risk_variance_std,edge_burden_gini_used_mean,edge_burden_gini_used_std,top10_burden_share_mean,top10_burden_share_std,max_edge_burden_mean,max_edge_burden_std,cost_increase_pct,risk_reduction_pct,risk_source,risk_dir,customer_set,run_name
0.0,0.0,10,134331.3,351.1188624320197,9.348958260925428,1.2529328191956501,0.31093131199348706,0.06238438060610609,2.9033694529731293,0.509532723610309,0.47921872266257803,0.13676174353713344,0.19293666641647558,0.06630854771951315,0.49002775464662796,0.3460406556162099,0.8782296971139548,0.005899268206554349,0.8955193443547387,0.012725004799997566,1.3843560218811035,0.43798752443548034,0.0,0.0,Stable-Tail-EdgeTailRaw-a020_seed2,D:\PyVRP-main\hazmat_risk_experiments\outputs_10seed\risk_matrices\stable_tail_edge_tail_raw_a020_splitB_seed2_floor_0p01,A,stable_tail_calibration_raw_pyvrp_10seed__Stable-Tail-EdgeTailRaw-a020_seed2_A_Stable-Tail-EdgeTailRaw-a020_seed2
0.25,0.0,10,142408.6,238.80266144059433,5.877141405614384,0.5594670557910836,0.17039433928021538,0.01596840099538352,2.158413751097396,0.24811912630272617,0.42165435509135324,0.12418571653493642,0.26989370822371284,0.06944943703171069,0.37180119339630224,0.15001829848531292,0.865763942077128,0.0072747458237924735,0.8767647912373094,0.010939460146213584,1.0450923442840576,0.0,0.060129694270806715,0.3713586860069057,Stable-Tail-EdgeTailRaw-a020_seed2,D:\PyVRP-main\hazmat_risk_experiments\outputs_10seed\risk_matrices\stable_tail_edge_tail_raw_a020_splitB_seed2_floor_0p01,A,stable_tail_calibration_raw_pyvrp_10seed__Stable-Tail-EdgeTailRaw-a020_seed2_A_Stable-Tail-EdgeTailRaw-a020_seed2
0.5,0.0,10,148501.8,233.2117778615251,4.930378261971055,0.19608394117425113,0.14516924168049164,0.007820860763610637,1.8494036926305852,0.40049198684685017,0.36110908670617003,0.155581647694571,0.28670125625645515,0.05162194700666572,0.30393600844146895,0.13450147989737601,0.8574938191824252,0.001802884872147216,0.8590060291838867,0.004136808207296433,1.0450923442840576,0.0,0.10548918978674368,0.47262805925892726,Stable-Tail-EdgeTailRaw-a020_seed2,D:\PyVRP-main\hazmat_risk_experiments\outputs_10seed\risk_matrices\stable_tail_edge_tail_raw_a020_splitB_seed2_floor_0p01,A,stable_tail_calibration_raw_pyvrp_10seed__Stable-Tail-EdgeTailRaw-a020_seed2_A_Stable-Tail-EdgeTailRaw-a020_seed2
1.0,0.0,10,157321.8,541.4878268868716,3.4321597560861847,0.1329447733149824,0.0943477785616095,0.006118814287497098,1.2910226750420406,0.09263118917825273,0.16253620684679065,0.03772361343055287,0.29942446561755,0.074312015252175,0.1493903648755444,0.05666468038171908,0.8193344140067482,0.0072777949993244285,0.8015451162906047,0.01022341322925817,1.0450923442840576,0.0,0.1711477518642342,0.6328831875919535,Stable-Tail-EdgeTailRaw-a020_seed2,D:\PyVRP-main\hazmat_risk_experiments\outputs_10seed\risk_matrices\stable_tail_edge_tail_raw_a020_splitB_seed2_floor_0p01,A,stable_tail_calibration_raw_pyvrp_10seed__Stable-Tail-EdgeTailRaw-a020_seed2_A_Stable-Tail-EdgeTailRaw-a020_seed2
2.0,0.0,10,171740.2,398.0594037187024,2.9683445880335055,0.11438502299671752,0.07235415342208511,0.009546799851988115,1.2809220697148702,0.10993237108332853,0.17217487268460294,0.03964964204664979,0.35061658055400535,0.06045540111507747,0.15708830227545306,0.04746086176106968,0.8007171151796104,0.006730348124138131,0.7706005567992512,0.010989730873510933,1.0450923442840576,0.0,0.27848237901367756,0.6824946154224931,Stable-Tail-EdgeTailRaw-a020_seed2,D:\PyVRP-main\hazmat_risk_experiments\outputs_10seed\risk_matrices\stable_tail_edge_tail_raw_a020_splitB_seed2_floor_0p01,A,stable_tail_calibration_raw_pyvrp_10seed__Stable-Tail-EdgeTailRaw-a020_seed2_A_Stable-Tail-EdgeTailRaw-a020_seed2
0.0,0.0,10,147396.7,378.22892832545506,9.141049705643672,0.77357628392308,0.29244541760622744,0.031061037687035116,3.6090904696960933,0.2628401607126149,0.5097423454161202,0.07653399419379098,0.3282566865844572,0.03510254068374462,1.2602625165830963,0.17809171889758812,0.8774428780035279,0.003226155714178764,0.8985447718858273,0.009268177444924298,1.0450923442840576,0.0,0.0,0.0,Stable-Tail-EdgeTailRaw-a020_seed2,D:\PyVRP-main\hazmat_risk_experiments\outputs_10seed\risk_matrices\stable_tail_edge_tail_raw_a020_splitB_seed2_floor_0p01,B,stable_tail_calibration_raw_pyvrp_10seed__Stable-Tail-EdgeTailRaw-a020_seed2_B_Stable-Tail-EdgeTailRaw-a020_seed2
0.25,0.0,10,156880.2,384.40337609801963,7.880183338667848,0.5023857056029654,0.24106851523310358,0.023878705771607993,3.1957303430943282,0.6698113168013053,0.467123151011765,0.10291717859184898,0.33114097505300094,0.06088522894864985,1.0756729145231962,0.4652158268980567,0.877184212867987,0.003541937631557698,0.8954822853132821,0.005945369137877614,1.0450923442840576,0.0,0.06433997504693116,0.13793452695014105,Stable-Tail-EdgeTailRaw-a020_seed2,D:\PyVRP-main\hazmat_risk_experiments\outputs_10seed\risk_matrices\stable_tail_edge_tail_raw_a020_splitB_seed2_floor_0p01,B,stable_tail_calibration_raw_pyvrp_10seed__Stable-Tail-EdgeTailRaw-a020_seed2_B_Stable-Tail-EdgeTailRaw-a020_seed2
0.5,0.0,10,165093.5,453.97950271888806,6.441985747015861,0.5361988459569716,0.17816904617439863,0.027551380755599344,2.42931453641213,0.4812590459505064,0.31701295703402244,0.08656286784087258,0.27739115671394715,0.06237844268230868,0.5112927106895523,0.2930619098113391,0.8661458472234724,0.006191432189637195,0.8749105711041834,0.008749311996059666,1.0450923442840576,0.0,0.12006238945648028,0.2952684916439211,Stable-Tail-EdgeTailRaw-a020_seed2,D:\PyVRP-main\hazmat_risk_experiments\outputs_10seed\risk_matrices\stable_tail_edge_tail_raw_a020_splitB_seed2_floor_0p01,B,stable_tail_calibration_raw_pyvrp_10seed__Stable-Tail-EdgeTailRaw-a020_seed2_B_Stable-Tail-EdgeTailRaw-a020_seed2
1.0,0.0,10,177322.2,636.277507591355,4.706086401331413,0.45048176695508696,0.124640179067836,0.013382036080337584,1.9326013023703126,0.2771392314232678,0.21752280143813957,0.04317389866187943,0.30674520041855463,0.08456036433538944,0.31968398024470884,0.13941104129187487,0.8494210177125492,0.007295145121581796,0.8420431602820164,0.013284719036066938,1.0450923442840576,0.0,0.20302693343880832,0.4851700239167973,Stable-Tail-EdgeTailRaw-a020_seed2,D:\PyVRP-main\hazmat_risk_experiments\outputs_10seed\risk_matrices\stable_tail_edge_tail_raw_a020_splitB_seed2_floor_0p01,B,stable_tail_calibration_raw_pyvrp_10seed__Stable-Tail-EdgeTailRaw-a020_seed2_B_Stable-Tail-EdgeTailRaw-a020_seed2
2.0,0.0,10,196114.8,792.9102233054019,3.7196293424145552,0.18873758341470245,0.0937865422329595,0.007435792931250304,1.7392667554027867,0.16849306470840036,0.1733648721501231,0.010105601757108035,0.3591603812088472,0.0562355920072452,0.2906900530462294,0.06996006563122355,0.8282942670573933,0.005353380386861506,0.8026460544740193,0.01014885828839086,1.0450923442840576,0.0,0.3305236820091628,0.5930850982990877,Stable-Tail-EdgeTailRaw-a020_seed2,D:\PyVRP-main\hazmat_risk_experiments\outputs_10seed\risk_matrices\stable_tail_edge_tail_raw_a020_splitB_seed2_floor_0p01,B,stable_tail_calibration_raw_pyvrp_10seed__Stable-Tail-EdgeTailRaw-a020_seed2_B_Stable-Tail-EdgeTailRaw-a020_seed2
