rank,edge_id,src,dst,R_ij,w_norm,severity,P_level,C_level,RiskLevel
1,3173,3335,3861,0.7392699718475342,1.0,6.534996509552002,5,7,35
2,2177,3335,4325,0.7392699718475342,1.0,6.534996509552002,5,7,35
3,2174,3335,3866,0.7392699718475342,1.0,6.534996509552002,5,7,35
4,2115,3116,3335,0.7392699718475342,1.0,6.534996509552002,5,7,35
5,3636,3335,3804,0.7392699718475342,1.0,6.534996509552002,5,7,35
6,4232,3225,4086,0.7158471941947937,1.0,6.2902069091796875,5,7,35
7,2148,3208,3862,0.7139915823936462,1.0,6.446617603302002,5,7,35
8,3297,3208,3873,0.7139915823936462,1.0,6.446617603302002,5,7,35
9,3128,3427,3855,0.688143253326416,1.0,6.303155422210693,5,7,35
10,1288,3475,3491,0.6614551544189453,1.0,5.83408260345459,5,6,30
11,2930,3244,3300,0.6598928570747375,1.0,5.710033416748047,5,6,30
12,5170,3300,4627,0.6598928570747375,1.0,5.710033416748047,5,6,30
13,1001,3100,3771,0.6499013900756836,1.0,5.721793174743652,5,6,30
14,1082,3100,4381,0.6499013900756836,1.0,5.721793174743652,5,6,30
15,1069,3100,3698,0.6499013900756836,1.0,5.721793174743652,5,6,30
16,4647,3100,4199,0.6499013900756836,1.0,5.721793174743652,5,6,30
17,999,3100,3684,0.6499013900756836,1.0,5.721793174743652,5,6,30
18,1002,3100,3685,0.6499013900756836,1.0,5.721793174743652,5,6,30
19,1237,3649,3727,0.6299208998680115,1.0,5.536477088928223,5,6,30
20,4605,3308,3341,0.6075382828712463,1.0,5.342977046966553,5,6,30
