risk_source,customer_set,beta,lambda_concentration,runs,common_global_risk_mean,common_global_risk_std,common_global_cvar90_mean,common_global_cvar90_std,common_max_vehicle_risk_mean,common_max_vehicle_risk_std,common_max_vehicle_cvar90_mean,common_max_vehicle_cvar90_std,common_vehicle_risk_gini_mean,common_vehicle_risk_gini_std,common_edge_burden_gini_used_mean,common_edge_burden_gini_used_std,common_top10_burden_share_mean,common_top10_burden_share_std,common_max_edge_burden_mean,common_max_edge_burden_std
ST-v1_seed0,A,1.5,1.0,10,2.2626522633838215,0.013850736388854977,0.038028892809923234,0.0013972654402571413,0.7993739351094391,0.05979535496851403,0.09406034369254693,0.008571405462395636,0.28245315059455656,0.012452674527457136,0.6684480646734395,0.0017554028841719343,0.6426820870531325,0.002099510856675004,0.5313090438090153,0.0
ST-v1_seed0,B,1.5,1.0,10,2.979477744566451,0.04017292032500139,0.06328174088150684,0.004033992730642252,1.1300692451943535,0.027391320377119513,0.1184357602712176,0.017245619640600368,0.3203520731862149,0.020479633609480394,0.7233052419535712,0.003951436819325499,0.705541809531585,0.004503746624407083,0.5313090438090153,0.0
ST-v1_seed1,A,1.5,1.0,10,2.468851404720947,0.007202218362848601,0.045266741790950485,0.005112829792141956,0.8157788514339013,0.07744443628144207,0.0975431106489771,0.012371797203240463,0.250584756834553,0.02077508258251426,0.6894727979097414,0.002990373669762316,0.6707099945092869,0.003072541567634168,0.5313090438090153,0.0
ST-v1_seed1,B,1.5,1.0,10,3.3972418006728327,0.23475252710315186,0.0775345099103136,0.0070445055605931365,1.0727446227326856,0.13304111547331898,0.1130849316508423,0.022758915959578276,0.23154586545774442,0.05595252944934069,0.7516727719783178,0.013059439227298174,0.7424968246567172,0.016141412380998445,0.5313090438090153,0.0
ST-v1_seed2,A,1.5,1.0,10,2.409669819363592,0.16463546478218816,0.04219814870610709,0.004613413835490313,0.9312968863208168,0.002285589243287494,0.09450366810033303,0.009753401661513221,0.2943199132382146,0.03628524759242041,0.6860201890307802,0.019098422663640098,0.6653472683780736,0.02267621643673597,0.5313090438090153,0.0
ST-v1_seed2,B,1.5,1.0,10,3.057840858326533,0.10511641839009225,0.06512252666490743,0.004734540870690443,1.2886019344519415,0.052419460647333396,0.1246724632242036,0.015115683407031639,0.35326470067251964,0.03125960138612428,0.726032745341149,0.0096134807523592,0.7077029859685438,0.011877890982959355,0.5313090438090153,0.0
ST-v1_seed3,A,1.5,1.0,10,2.271408489153912,0.019212518398933846,0.037271270169731384,0.0017219486070858027,0.7763729301990965,0.04910087038881707,0.08095712755697744,0.01940577659763831,0.2777027502991949,0.008432036125533561,0.6671414440271748,0.0018837427375948017,0.6410818821546603,0.0020094354908182835,0.5313090438090153,0.0
ST-v1_seed3,B,1.5,1.0,10,3.017772735517632,0.05177559888907353,0.06262202973812432,0.0019680223833162774,1.1043447997734064,0.11311937284033916,0.12005516584580445,0.02796359936545281,0.2873393958862853,0.04809815305689369,0.7247624316891702,0.0059933016585745616,0.7079804500981899,0.006243875632795959,0.5313090438090153,0.0
ST-v1_seed4,A,1.5,1.0,10,2.266231377091363,0.008701536642005382,0.037784598689192664,0.0011110582426837117,0.9244938173058499,0.00081172464748299,0.09626056005157853,0.01157111045134564,0.3062040717897552,0.0026296001019400148,0.6656305774165843,0.004010375987532754,0.6398019025177033,0.004479963953167156,0.5313090438090153,0.0
ST-v1_seed4,B,1.5,1.0,10,3.0106937466712567,0.053205171918562735,0.06499918472078,0.0019300501903265265,0.9452692525449875,0.1751491645656252,0.09285653768442496,0.008313687964953936,0.22854387219981165,0.08791688573141515,0.7262653970320052,0.005842510551952125,0.7094161773411203,0.007153458851080566,0.5313090438090153,0.0
