P_level,C_1,C_2,C_3,C_4,C_5,C_6,C_7,C_8
1,0,916,261,190,52,41,33,37
2,0,850,205,126,64,92,82,110
3,0,799,246,155,70,113,89,58
4,0,777,233,168,94,130,88,39
5,0,710,374,160,56,96,43,90
