rank,edge_id,src,dst,R_ij,w_norm,severity,P_level,C_level,RiskLevel
1,237,3487,3488,0.9127951860427856,1.0,7.389566421508789,5,8,40
2,1288,3475,3491,0.908517062664032,1.0,7.359619617462158,5,8,40
3,2861,3448,3858,0.896669864654541,1.0,7.276689052581787,5,8,40
4,2872,3347,3448,0.896669864654541,1.0,7.276689052581787,5,8,40
5,3724,3448,4271,0.896669864654541,1.0,7.276689052581787,5,8,40
6,3726,3448,4028,0.896669864654541,1.0,7.276689052581787,5,8,40
7,2864,3448,4503,0.896669864654541,1.0,7.276689052581787,5,8,40
8,2115,3116,3335,0.8634101748466492,1.0,7.0438714027404785,5,8,40
9,3636,3335,3804,0.8634101748466492,1.0,7.0438714027404785,5,8,40
10,2174,3335,3866,0.8634101748466492,1.0,7.0438714027404785,5,8,40
11,2177,3335,4325,0.8634101748466492,1.0,7.0438714027404785,5,8,40
12,3173,3335,3861,0.8634101748466492,1.0,7.0438714027404785,5,8,40
13,5170,3300,4627,0.858895480632782,1.0,7.012268543243408,5,8,40
14,2930,3244,3300,0.858895480632782,1.0,7.012268543243408,5,8,40
15,2148,3208,3862,0.8571314811706543,1.0,6.99992036819458,5,7,35
16,3297,3208,3873,0.8571314811706543,1.0,6.99992036819458,5,7,35
17,1048,3198,3693,0.8264650702476501,1.0,6.785255432128906,5,7,35
18,1009,3198,3771,0.8264650702476501,1.0,6.785255432128906,5,7,35
19,4345,3652,4357,0.8087388277053833,1.0,6.661171913146973,5,7,35
20,4347,4357,4589,0.8087388277053833,1.0,6.661171913146973,5,7,35
