P_level,C_1,C_2,C_3,C_4,C_5,C_6,C_7,C_8
1,0,764,209,149,50,41,84,24
2,0,759,149,82,98,38,120,75
3,0,692,168,149,72,68,115,56
4,0,712,162,150,75,69,84,69
5,0,675,258,126,57,44,104,56
