P_level,C_1,C_2,C_3,C_4,C_5,C_6,C_7,C_8
1,0,691,297,107,51,60,14,101
2,0,627,234,156,65,43,18,178
3,0,557,256,163,97,87,34,126
4,0,555,265,160,92,49,34,166
5,0,528,329,139,75,76,16,157
