P_level,C_1,C_2,C_3,C_4,C_5,C_6,C_7,C_8
1,1,848,303,178,100,33,24,43
2,0,658,315,160,83,97,70,146
3,0,592,347,230,119,75,48,119
4,0,622,318,187,114,84,55,149
5,0,616,424,142,101,44,49,153
