P_level,C_1,C_2,C_3,C_4,C_5,C_6,C_7,C_8
1,0,278,796,322,70,16,48,0
2,0,402,621,241,124,42,99,0
3,0,348,636,278,106,65,96,1
4,0,313,629,252,142,58,126,9
5,0,270,744,244,87,61,120,3
