P_level,C_1,C_2,C_3,C_4,C_5,C_6,C_7,C_8
1,2,573,578,302,28,36,9,2
2,0,612,438,241,118,51,69,0
3,1,402,525,356,137,58,49,2
4,0,399,515,357,174,36,38,10
5,3,472,537,304,103,58,50,2
