rank,edge_id,src,dst,R_ij,w_norm,severity,P_level,C_level,RiskLevel
1,2373,3477,4202,0.9999998807907104,0.9999998807907104,6.533420085906982,5,7,35
2,372,3477,3862,0.9999998807907104,0.9999998807907104,6.533420085906982,5,7,35
3,6058,3777,4260,0.9999998807907104,0.9999998807907104,6.801836967468262,5,7,35
4,451,3477,3873,0.9999998807907104,0.9999998807907104,6.533420085906982,5,7,35
5,837,3739,3777,0.9999998807907104,0.9999998807907104,6.801836967468262,5,7,35
6,4165,4485,5102,0.9999998807907104,0.9999998807907104,6.688478469848633,5,7,35
7,1040,3777,4886,0.9999998807907104,0.9999998807907104,6.801836967468262,5,7,35
8,4170,4485,4620,0.9999998807907104,0.9999998807907104,6.688478469848633,5,7,35
9,6056,3777,4238,0.9999998807907104,0.9999998807907104,6.801836967468262,5,7,35
10,3080,3794,4369,0.9962907433509827,0.9999998807907104,6.22403621673584,5,7,35
11,3077,3794,4699,0.9962907433509827,0.9999998807907104,6.22403621673584,5,7,35
12,3079,3794,4113,0.9962907433509827,0.9999998807907104,6.22403621673584,5,7,35
13,3825,4871,5075,0.9167182445526123,0.9999998807907104,5.667028427124023,5,6,30
14,4998,3816,5160,0.910240650177002,0.9999998807907104,5.62168550491333,5,6,30
15,1647,3816,4213,0.910240650177002,0.9999998807907104,5.62168550491333,5,6,30
16,1657,3816,4057,0.910240650177002,0.9999998807907104,5.62168550491333,5,6,30
17,5483,3816,3870,0.910240650177002,0.9999998807907104,5.62168550491333,5,6,30
18,5725,3816,5188,0.910240650177002,0.9999998807907104,5.62168550491333,5,6,30
19,1822,3816,4211,0.910240650177002,0.9999998807907104,5.62168550491333,5,6,30
20,3070,3721,5029,0.9095563888549805,0.9999998807907104,5.61689567565918,5,6,30
