P_level,C_1,C_2,C_3,C_4,C_5,C_6,C_7,C_8
1,2,871,403,126,34,43,48,3
2,2,758,301,181,74,78,135,0
3,1,626,392,188,92,104,125,2
4,1,627,409,204,119,74,85,10
5,0,680,449,183,50,52,113,2
