P_level,C_1,C_2,C_3,C_4,C_5,C_6,C_7,C_8
1,0,57,176,786,207,26,57,12
2,0,68,278,586,232,17,133,7
3,0,67,226,659,246,47,73,2
4,0,77,210,624,259,42,81,28
5,0,132,277,590,182,25,105,9
