rank,edge_id,src,dst,R_ij,w_norm,severity,P_level,C_level,RiskLevel
1,1288,3475,3491,0.9104271531105042,1.0,7.372990131378174,5,8,40
2,3636,3335,3804,0.8562265634536743,1.0,6.99358606338501,5,7,35
3,3173,3335,3861,0.8562265634536743,1.0,6.99358606338501,5,7,35
4,2177,3335,4325,0.8562265634536743,1.0,6.99358606338501,5,7,35
5,2115,3116,3335,0.8562265634536743,1.0,6.99358606338501,5,7,35
6,2174,3335,3866,0.8562265634536743,1.0,6.99358606338501,5,7,35
7,3297,3208,3873,0.8553581237792969,1.0,6.987506866455078,5,7,35
8,2148,3208,3862,0.8553581237792969,1.0,6.987506866455078,5,7,35
9,1002,3100,3685,0.8417854905128479,1.0,6.89249849319458,5,7,35
10,1069,3100,3698,0.8417854905128479,1.0,6.89249849319458,5,7,35
11,1082,3100,4381,0.8417854905128479,1.0,6.89249849319458,5,7,35
12,4647,3100,4199,0.8417854905128479,1.0,6.89249849319458,5,7,35
13,999,3100,3684,0.8417854905128479,1.0,6.89249849319458,5,7,35
14,1001,3100,3771,0.8417854905128479,1.0,6.89249849319458,5,7,35
15,2930,3244,3300,0.8262346386909485,1.0,6.783642292022705,5,7,35
16,5170,3300,4627,0.8262346386909485,1.0,6.783642292022705,5,7,35
17,2861,3448,3858,0.8243175148963928,1.0,6.7702226638793945,5,7,35
18,3726,3448,4028,0.8243175148963928,1.0,6.7702226638793945,5,7,35
19,2872,3347,3448,0.8243175148963928,1.0,6.7702226638793945,5,7,35
20,2864,3448,4503,0.8243175148963928,1.0,6.7702226638793945,5,7,35
