rank,node_id,label,pred_label,S_i,S_i_norm,P_high
1,3300,7,7,6.831676483154297,0.8330966234207153,0.9644215703010559
2,3721,8,8,6.736188888549805,0.8194555640220642,0.8040070533752441
3,3335,7,7,6.6613264083862305,0.808760941028595,0.942268431186676
4,4091,7,7,6.376445770263672,0.7680636644363403,0.8378691673278809
5,3448,7,7,5.964497089385986,0.7092138528823853,0.7705156803131104
6,3439,0,7,5.79447078704834,0.6849244236946106,0.727634608745575
7,3780,7,7,5.786672592163086,0.6838103532791138,0.7028128504753113
8,3410,7,7,5.737267971038818,0.6767525672912598,0.771277904510498
9,3487,8,8,5.709760665893555,0.6728229522705078,0.6847715377807617
10,3367,0,7,5.530545234680176,0.6472207307815552,0.7547693252563477
11,3225,3,7,5.487124919891357,0.6410178542137146,0.7350663542747498
12,4357,7,7,5.433647632598877,0.6333782076835632,0.6717343330383301
13,2412,0,4,5.404788017272949,0.6292554140090942,0.45039188861846924
14,1216,0,7,5.369063854217529,0.6241520047187805,0.6713078618049622
15,3421,5,5,5.32007360458374,0.6171533465385437,0.25957462191581726
16,3901,7,7,5.314745903015137,0.6163922548294067,0.6552009582519531
17,3475,8,7,5.239083290100098,0.6055833101272583,0.6516380310058594
18,3208,7,7,5.178068161010742,0.5968669056892395,0.6938666701316833
19,2910,0,8,4.961610317230225,0.5659443140029907,0.4329516589641571
20,3250,0,7,4.881415843963623,0.5544880032539368,0.6372213959693909
