rank,edge_id,src,dst,R_ij,w_norm,severity,P_level,C_level,RiskLevel
1,4165,4485,5102,0.847045361995697,0.9999998807907104,6.929318428039551,5,7,35
2,4170,4485,4620,0.847045361995697,0.9999998807907104,6.929318428039551,5,7,35
3,6058,3777,4260,0.8185349106788635,0.9999998807907104,6.729745388031006,5,7,35
4,6056,3777,4238,0.8185349106788635,0.9999998807907104,6.729745388031006,5,7,35
5,1040,3777,4886,0.8185349106788635,0.9999998807907104,6.729745388031006,5,7,35
6,837,3739,3777,0.8185349106788635,0.9999998807907104,6.729745388031006,5,7,35
7,3077,3794,4699,0.731438934803009,0.9999998807907104,6.120072841644287,5,7,35
8,3079,3794,4113,0.731438934803009,0.9999998807907104,6.120072841644287,5,7,35
9,3080,3794,4369,0.731438934803009,0.9999998807907104,6.120072841644287,5,7,35
10,372,3477,3862,0.6582682728767395,0.9999998807907104,5.6078782081604,5,6,30
11,451,3477,3873,0.6582682728767395,0.9999998807907104,5.6078782081604,5,6,30
12,2373,3477,4202,0.6582682728767395,0.9999998807907104,5.6078782081604,5,6,30
13,3825,4871,5075,0.6024535298347473,0.9999998807907104,5.217175006866455,5,6,30
14,2288,3701,4144,0.5437349081039429,0.9999998807907104,4.806144714355469,5,5,25
15,2286,3701,4109,0.5437349081039429,0.9999998807907104,4.806144714355469,5,5,25
16,3064,4114,5028,0.540889322757721,0.9999998807907104,4.78622579574585,5,5,25
17,3060,5028,5029,0.540889322757721,0.9999998807907104,4.78622579574585,5,5,25
18,4210,4366,4925,0.5365257859230042,0.9999998807907104,4.755681037902832,5,5,25
19,3070,3721,5029,0.5196220874786377,0.9999998807907104,4.637354850769043,5,5,25
20,1647,3816,4213,0.5136793255805969,0.9999998807907104,4.595755577087402,5,5,25
