P_level,C_1,C_2,C_3,C_4,C_5,C_6,C_7,C_8
1,0,83,244,667,219,20,75,13
2,0,113,314,468,204,55,160,7
3,0,97,283,570,184,100,83,3
4,0,95,284,585,178,48,103,28
5,0,169,353,483,131,49,124,11
