rank,edge_id,src,dst,R_ij,w_norm,severity,P_level,C_level,RiskLevel
1,372,3477,3862,0.8571307063102722,0.9999998807907104,6.999915599822998,5,7,35
2,2373,3477,4202,0.8571307063102722,0.9999998807907104,6.999915599822998,5,7,35
3,451,3477,3873,0.8571307063102722,0.9999998807907104,6.999915599822998,5,7,35
4,6058,3777,4260,0.8566479682922363,0.9999998807907104,6.996536731719971,5,7,35
5,837,3739,3777,0.8566479682922363,0.9999998807907104,6.996536731719971,5,7,35
6,1040,3777,4886,0.8566479682922363,0.9999998807907104,6.996536731719971,5,7,35
7,6056,3777,4238,0.8566479682922363,0.9999998807907104,6.996536731719971,5,7,35
8,4165,4485,5102,0.8551324605941772,0.9999998807907104,6.985928058624268,5,7,35
9,4170,4485,4620,0.8551324605941772,0.9999998807907104,6.985928058624268,5,7,35
10,3080,3794,4369,0.8504133224487305,0.9999998807907104,6.95289421081543,5,7,35
11,3077,3794,4699,0.8504133224487305,0.9999998807907104,6.95289421081543,5,7,35
12,3079,3794,4113,0.8504133224487305,0.9999998807907104,6.95289421081543,5,7,35
13,2111,3651,4815,0.8107994794845581,0.9999998807907104,6.675597190856934,5,7,35
14,2124,3651,4687,0.8107994794845581,0.9999998807907104,6.675597190856934,5,7,35
15,2115,3651,4265,0.8107994794845581,0.9999998807907104,6.675597190856934,5,7,35
16,2894,4437,4521,0.7832152247428894,0.9999998807907104,6.482507228851318,5,7,35
17,3029,4339,4437,0.7832152247428894,0.9999998807907104,6.482507228851318,5,7,35
18,5221,4437,4530,0.7832152247428894,0.9999998807907104,6.482507228851318,5,7,35
19,5218,4437,5169,0.7832152247428894,0.9999998807907104,6.482507228851318,5,7,35
20,5216,4437,5170,0.7832152247428894,0.9999998807907104,6.482507228851318,5,7,35
