P_level,C_1,C_2,C_3,C_4,C_5,C_6,C_7,C_8
1,4,581,336,120,71,34,43,132
2,0,580,274,105,75,38,46,203
3,0,533,289,108,79,51,82,178
4,0,561,244,152,79,45,45,195
5,0,442,383,127,89,36,39,204
