P_level,C_1,C_2,C_3,C_4,C_5,C_6,C_7,C_8
1,1,703,383,228,73,32,15,95
2,3,727,278,150,76,18,50,227
3,1,613,331,189,95,49,47,205
4,2,635,314,154,102,48,84,190
5,3,612,375,191,60,19,48,221
