P_level,C_1,C_2,C_3,C_4,C_5,C_6,C_7,C_8
1,0,81,327,910,148,9,47,8
2,0,131,491,566,163,46,83,49
3,0,116,499,584,181,37,86,27
4,0,73,474,583,194,52,93,60
5,0,151,451,603,123,74,96,31
