P_level,C_1,C_2,C_3,C_4,C_5,C_6,C_7,C_8
1,0,71,318,708,119,28,64,13
2,0,110,453,440,123,55,133,7
3,0,104,419,493,169,56,77,2
4,0,92,412,504,137,51,97,28
5,0,128,386,498,134,56,109,9
