model,seed,customer_set,avg_risk_at_b,common_aubrc,cvar90_aubrc,cvar95_aubrc,load_cvar90_aubrc,max_vehicle_cvar90_aubrc
GCN,5,B,4.821834233440874,1.4250822115780868,0.03395353951069767,0.06610893992149063,0.02023461410655219,0.061247728396902484
GCN,6,A,3.449108215355521,1.008772958192019,0.024372194757161972,0.04292721261504534,0.014757112035499769,0.04648438485893123
GCN,6,B,5.388994518081498,1.605856315247442,0.04041550535318963,0.08037932925032283,0.02283006729269783,0.07066156366244453
GCN,7,A,3.4595164236895175,1.0007741776890067,0.024832564393020395,0.03986105786942664,0.015004033845177404,0.046614543617538376
GCN,7,B,5.0020239297594635,1.494958619163336,0.03738480450966193,0.07327182482683937,0.02082622364549056,0.06973444282367099
GCN,8,A,3.4111138756385295,0.9822274692305115,0.024337592619870282,0.03994302103201268,0.014832337678111727,0.0445524985079022
GCN,8,B,4.853381012892598,1.4370971167594635,0.035337392073116765,0.06812031551497992,0.019921019723477085,0.06051297284889612
GCN,9,A,3.4659006028479227,1.007763255774318,0.024850903335666644,0.041101319093603594,0.015483111780605779,0.03960491737638445
GCN,9,B,4.8897453422647885,1.4510541234227878,0.03610189402999641,0.07034878226012875,0.019892015221580087,0.06283528061306985
Gradformer-adapted,0,A,3.7423074619621732,1.1057050577555598,0.02704433465487294,0.04715942382799889,0.014603121988611646,0.05055934249004409
Gradformer-adapted,0,B,5.115264709268777,1.5097986739273845,0.03831029539626546,0.07310080680981024,0.021498897438028845,0.05450265156957043
Gradformer-adapted,1,A,3.524566106223757,1.0342432331674305,0.02532076812416402,0.04032595277545891,0.015829877344351432,0.045732800989420105
Gradformer-adapted,1,B,4.8205644710032916,1.421438832187369,0.03566372066157221,0.06784422384891416,0.019251409400029056,0.0620408792411561
Gradformer-adapted,2,A,3.8911148649154383,1.1618520034292878,0.02978486781400152,0.056084531552376984,0.017347587057274794,0.05843014417421118
Gradformer-adapted,2,B,5.176456193977767,1.5231381744070382,0.037198200691452736,0.07269557831179832,0.022663826616072406,0.06365996085344623
Gradformer-adapted,3,A,3.597256493651179,1.0514470581652693,0.025615365276024215,0.046041013885552665,0.01594902696047563,0.04832349684745066
Gradformer-adapted,3,B,5.09751821950318,1.5188868817498111,0.03798545610303268,0.07664378690233939,0.02215654250746227,0.06708221986731783
Gradformer-adapted,4,A,3.63171191801113,1.0581289153873579,0.026373886235538817,0.0488826900017479,0.01551094306231853,0.04342859803398768
Gradformer-adapted,4,B,4.754848626357229,1.4053266862707425,0.033798716533183316,0.06371688312866208,0.019450374876856132,0.06932720265586977
Gradformer-adapted,5,A,3.641918175018842,1.0546608253393184,0.02567046674229985,0.04402793357629452,0.01578808052817173,0.04399512226215794
Gradformer-adapted,5,B,4.698595170909391,1.3798859100464165,0.034618274573629836,0.0658918452752871,0.019251416588968447,0.06011198575529762
Gradformer-adapted,6,A,3.4713569746836743,1.0212164239002743,0.024449277341806484,0.038986666470091684,0.01597666897391684,0.04283442777411595
Gradformer-adapted,6,B,5.348522436081882,1.581133527565517,0.0406633235491073,0.0790447132692806,0.023112377663404345,0.07413648157625552
Gradformer-adapted,7,A,3.8749360624850726,1.128142281342653,0.027498276962653365,0.049020705308346145,0.01727816268290039,0.057730055569614795
Gradformer-adapted,7,B,5.2858152603401445,1.5928659191483499,0.040905745575491585,0.07986918216419642,0.023946765255012114,0.06949091896872706
Gradformer-adapted,8,A,3.530181470054662,1.0287129168357358,0.024431599053275126,0.03931023141428615,0.015370933362505881,0.04422616448807162
Gradformer-adapted,8,B,4.736062947500499,1.3866227924250836,0.034337204350897196,0.06362074687898957,0.019466156858318102,0.06378190695730143
Gradformer-adapted,9,A,3.913735752883921,1.1740353523953615,0.03015630743319328,0.05231424220156538,0.01874514666985015,0.05419332386728164
Gradformer-adapted,9,B,5.609444489127534,1.6603213709677875,0.04239770742780895,0.08361952349875751,0.024531933131038255,0.07386872831830513
GraphSAGE,0,A,3.2989412399783125,0.9738111662937885,0.02321859114587566,0.03874893901841031,0.014123294154514876,0.04101952458596672
GraphSAGE,0,B,4.342581409446081,1.2616279258300134,0.03054841470043087,0.057487655013253876,0.017829824043510203,0.050289469297430514
GraphSAGE,1,A,3.2036436682539233,0.9454893869126566,0.02228937728125779,0.036607650092719664,0.013849843271969862,0.0377070235491742
GraphSAGE,1,B,4.491058272946637,1.3038540539451848,0.03140625891398058,0.0589170170565168,0.017337856622694003,0.057918012475282124
GraphSAGE,2,A,3.506085330683159,1.0173026893002255,0.024353030137903218,0.041586883778906666,0.015688410782577315,0.046082632200876224
GraphSAGE,2,B,4.989924459728746,1.4825102942197042,0.03719117629189363,0.07196153114680716,0.021373621620389943,0.06409874469912549
GraphSAGE,3,A,3.609927848731605,1.042411051317757,0.025892642701369626,0.04199677599006567,0.016096123956921102,0.04475402077668911
GraphSAGE,3,B,5.25307971003766,1.5610281488659696,0.03981892165717819,0.07812164185921525,0.02447118787712306,0.07025207161279083
GraphSAGE,4,A,3.566347847261158,1.0406625867147203,0.025577122305382408,0.043622750253706974,0.015929132247119747,0.0461648430705865
GraphSAGE,4,B,4.697336942428109,1.3810654653565646,0.03387309438716736,0.06487207593091594,0.020332471351956174,0.05871905801381708
GraphSAGE,5,A,3.3491051632378497,0.9717224107682849,0.023494921887784858,0.038640106794257306,0.014268241541695066,0.04768215393192819
GraphSAGE,5,B,4.990129068209827,1.4766055869634498,0.03683147455035772,0.07042223530882331,0.021798225223377037,0.06416607427872797
GraphSAGE,6,A,3.5739774721439157,1.0356441888899455,0.025609135421162856,0.04385820971351409,0.015748549272996695,0.04398075231892168
GraphSAGE,6,B,5.462477347903636,1.6288753289101936,0.04134427736226294,0.08144931441585282,0.024400032098618803,0.07468434027569723
GraphSAGE,7,A,3.2780685500193307,0.9484131211043465,0.02284360446284319,0.03722892117822033,0.013846382831699986,0.041720231414168474
GraphSAGE,7,B,5.140029883223554,1.534408364886512,0.03743410786179897,0.07494305362329694,0.02162083980176223,0.06606105407902667
GraphSAGE,8,A,3.3737628618898126,0.9773214209143682,0.02364188942128646,0.03844362977543886,0.014143994625972106,0.04039482554316478
GraphSAGE,8,B,4.453235688236714,1.3002629099195606,0.031138245556092365,0.0596831602768646,0.018229305273027328,0.05622496786959928
GraphSAGE,9,A,3.4101150938686478,0.9913408678811984,0.023802167440232835,0.03892211618276731,0.014876163602780679,0.04446310310003395
GraphSAGE,9,B,4.925957624100758,1.4650255594965609,0.03592164527944304,0.07171275125019351,0.02212856535775927,0.06417087423216293
GraphSAGE-TEG-Concat,0,A,3.1954076830340714,0.9238128269932765,0.022606636043300397,0.036838685044073206,0.013753622116570836,0.042206555808731894
GraphSAGE-TEG-Concat,0,B,4.604835689566983,1.3402540226296407,0.03136971502385893,0.061170208695853656,0.018724656161596614,0.05630826376243522
GraphSAGE-TEG-Concat,1,A,3.378472137611121,0.9928760963410135,0.024312159593350643,0.0409424062002861,0.01451265161036324,0.04077549362768134
GraphSAGE-TEG-Concat,1,B,5.040224901543661,1.4819575681341814,0.036166556302908826,0.07188006564113636,0.020744492583419608,0.06514550226760477
GraphSAGE-TEG-Concat,2,A,3.586651397064798,1.0435602456619755,0.025881598876241408,0.04398506712881686,0.01649369534094138,0.048891113143109996
GraphSAGE-TEG-Concat,2,B,5.1446158473934975,1.5272846013839467,0.03760825558389883,0.07522824574763481,0.021983836587246213,0.06446165311169902
GraphSAGE-TEG-Concat,3,A,3.2034324369971783,0.931441675287473,0.022252328623629424,0.035854875956536546,0.013104682701158726,0.03728104070839436
GraphSAGE-TEG-Concat,3,B,4.608264257434065,1.3550916882740514,0.032811765383798173,0.06049360004742563,0.019738788143221088,0.05943115623634937
GraphSAGE-TEG-Concat,4,A,3.486727455817764,1.019661048087228,0.025170365051499388,0.04206169856386874,0.01475770532915347,0.042218650625765165
GraphSAGE-TEG-Concat,4,B,4.980607810980128,1.4784704629913454,0.036977372529662086,0.07110620857187964,0.02014361443684441,0.06568908247140841
GraphSAGE-TEG-Concat,5,A,3.257046352092152,0.9475283551813707,0.022480588720902514,0.03824367447965104,0.013958697678163141,0.04142444475010353
GraphSAGE-TEG-Concat,5,B,4.69418956961969,1.3856550061594446,0.03344904311361661,0.06451229373197813,0.020220838435185108,0.060627305154951454
GraphSAGE-TEG-Concat,6,A,3.4317296750617117,1.011267469070884,0.025302537034832887,0.04301798850827671,0.014527554591489725,0.045400456438524854
GraphSAGE-TEG-Concat,6,B,5.336777767760487,1.5901885755472014,0.04006278769785694,0.07835824778141945,0.022810806107067226,0.07342997832649985
GraphSAGE-TEG-Concat,7,A,3.4959763738894987,1.0086338055869717,0.025163627767898877,0.041157600234817016,0.015070486917417678,0.042566644862256954
GraphSAGE-TEG-Concat,7,B,4.883776109010985,1.4531495004776747,0.036069850699156886,0.07154198526983566,0.02092110900853417,0.061440792200036135
GraphSAGE-TEG-Concat,8,A,3.422425126253795,1.006382668993091,0.02446602197214986,0.04095600126765628,0.015342335174294043,0.04883110235428925
GraphSAGE-TEG-Concat,8,B,4.741947686325917,1.412387014051201,0.03397080451591984,0.06772576006178681,0.02049559061116955,0.05946504165609358
GraphSAGE-TEG-Concat,9,A,3.3279210553450804,0.9698874129116122,0.02259117815001561,0.03656110668759207,0.014215222822868377,0.03947085500415436
GraphSAGE-TEG-Concat,9,B,4.553213777744219,1.3304145052295735,0.032199439917457585,0.060690500189766336,0.019846986859424362,0.05698098234643223
GraphSAGE-TEG-Gate,0,A,3.2200683453303407,0.930794421113124,0.022357263906633968,0.03714173838128747,0.013195572363364867,0.04232592404872747
GraphSAGE-TEG-Gate,0,B,4.875448797815924,1.4377310824682514,0.03462425407468398,0.06611419086258492,0.02027772773161183,0.06298030718486813
GraphSAGE-TEG-Gate,1,A,3.063048503809063,0.9012525066654041,0.021762941053735208,0.035056889913345525,0.012271176173851858,0.03921697140932016
GraphSAGE-TEG-Gate,1,B,4.387952692966092,1.2794372569603125,0.030733437618259328,0.05596974938801666,0.01689053771548499,0.052059915879768846
GraphSAGE-TEG-Gate,2,A,3.4123341338209032,0.993112098136497,0.02423147931419608,0.03958475306951997,0.015409941094731395,0.046112785996087875
GraphSAGE-TEG-Gate,2,B,4.818887988550113,1.4190806984673772,0.03468882690681111,0.06716905836269528,0.01957475351100952,0.05562813384589467
GraphSAGE-TEG-Gate,3,A,3.2776201126082287,0.9491013756595962,0.02329801881329792,0.03725070201873718,0.014375591114989221,0.0394480563298806
GraphSAGE-TEG-Gate,3,B,4.830239233320679,1.4325352222459635,0.03576695359859682,0.06776795992847345,0.0199190628059305,0.06318870109937745
GraphSAGE-TEG-Gate,4,A,3.4878560000788004,1.0470638686246148,0.026453708164138976,0.04657129560100202,0.014708143580504329,0.04232140343128197
GraphSAGE-TEG-Gate,4,B,4.60796872972601,1.3534780298134095,0.032760153644507205,0.0628551817853957,0.018520455408338483,0.06114924244030156
GraphSAGE-TEG-Gate,5,A,3.248261080349295,0.9543486459290925,0.022076769464087747,0.03685561333507239,0.014687761795565555,0.044996967728415674
GraphSAGE-TEG-Gate,5,B,4.760781372868046,1.4010450261500405,0.034403929992487974,0.06552567443293998,0.019404671551887034,0.06308844178057478
GraphSAGE-TEG-Gate,6,A,3.377556554504318,0.9895556446462638,0.024186275615571438,0.03862883517715815,0.014184562170527836,0.04645373275793506
GraphSAGE-TEG-Gate,6,B,5.342647141631021,1.5922553231703385,0.03992790001834487,0.07955071848075637,0.02345620862674167,0.07630550631704862
GraphSAGE-TEG-Gate,7,A,3.3831630136997966,0.9857182152287495,0.02407162501673045,0.03934540253627804,0.014066309941402483,0.04308076505652235
GraphSAGE-TEG-Gate,7,B,4.960025482899651,1.4722779177918657,0.03709005840664189,0.07061400463941014,0.02163455279048908,0.06927205697141019
GraphSAGE-TEG-Gate,8,A,3.232587601162059,0.9401225487403696,0.02315679400773828,0.03828231607282294,0.013127044156020387,0.040675950000604144
GraphSAGE-TEG-Gate,8,B,4.733204855899931,1.4027640056128425,0.03447900807966902,0.06599653993901612,0.019761753059323355,0.06187939510663184
GraphSAGE-TEG-Gate,9,A,3.1344706502492166,0.9207894615014912,0.020670098260568814,0.03751999759116463,0.01257668937097568,0.03098677861936757
GraphSAGE-TEG-Gate,9,B,4.4723702823764695,1.3039243951181159,0.030835519371831165,0.055653401740011946,0.01871128615121899,0.05574867252403047
SGFormer-TEG-Concat,0,A,3.3308352062009847,0.9692462329565281,0.02240159750961129,0.03731853605896406,0.01440437989858373,0.04110549300664009
SGFormer-TEG-Concat,0,B,5.027074775317197,1.4954001855698194,0.03752941659912519,0.07170063205157995,0.020987321363037402,0.05959092137075571
SGFormer-TEG-Concat,1,A,3.309550279596032,0.9775824271038953,0.02391269291405581,0.03866556610358428,0.013944607571156965,0.04309227649340849
SGFormer-TEG-Concat,1,B,4.969630484986835,1.4759535355303424,0.0368107468714555,0.07078697971330436,0.02155872680853945,0.06956848375816042
SGFormer-TEG-Concat,2,A,3.46222919176785,1.0063603712949367,0.02389156318204876,0.039341461312825864,0.014906701722477102,0.046357280653851814
SGFormer-TEG-Concat,2,B,5.0658757310399976,1.5133780991447576,0.037578416943778,0.07206386373728528,0.021276927339186246,0.064947652834109
SGFormer-TEG-Concat,3,A,3.391069589863432,1.0036720599801883,0.023661078699249768,0.038446122252961984,0.014083035396163379,0.040764047000000914
SGFormer-TEG-Concat,3,B,4.935178584628772,1.4504807213779305,0.035534825160331754,0.07076147367441743,0.020841674524482504,0.06176561041483886
SGFormer-TEG-Concat,4,A,3.5337282502844762,1.0361827031663102,0.024567313149942573,0.04354508878484119,0.014458000058851972,0.04279160554754919
SGFormer-TEG-Concat,4,B,4.948126651548738,1.4638777099060827,0.0352127968227879,0.06911509348952742,0.020481376135189397,0.06141800371169915
SGFormer-TEG-Concat,5,A,3.3546027679972656,0.9690376322451943,0.02247802855397102,0.03635376802384227,0.014044334649069509,0.04119555901138236
SGFormer-TEG-Concat,5,B,4.336996467519248,1.257767295417745,0.029955420278778965,0.05974003724676176,0.01653948646444499,0.05061152618828223
SGFormer-TEG-Concat,6,A,3.4322240826929837,1.007284668233989,0.023845248222396524,0.04033498238039994,0.014517394681931282,0.04372288972490152
SGFormer-TEG-Concat,6,B,5.1791815262891,1.5263912655801237,0.038507929143530975,0.07595297507918108,0.021700305964504396,0.07083997697345763
SGFormer-TEG-Concat,7,A,3.364244507594,0.9785973401257593,0.022499431218782926,0.03844883089250952,0.013635725202157492,0.03673899480182677
SGFormer-TEG-Concat,7,B,4.466633511649987,1.2952971756268588,0.030606179396649117,0.061155748082641154,0.017002729038362273,0.05658447706401175
SGFormer-TEG-Concat,8,A,3.3605179704991324,0.9819105124334476,0.02365838202895114,0.03878456154969821,0.01440882322779516,0.04257709625869448
SGFormer-TEG-Concat,8,B,4.389965703762434,1.2787468491590395,0.030068359743055256,0.057943271968026636,0.017431275811691897,0.05223130501547987
SGFormer-TEG-Concat,9,A,3.474533052144906,1.0172031505881491,0.023737471154745907,0.03791136260132634,0.01458285702485453,0.03793782770878791
SGFormer-TEG-Concat,9,B,4.410803076243678,1.2972940768028456,0.031135606544596427,0.06141385551208249,0.018083287369171558,0.04803690031961826
SGFormer-TEG-Gate,0,A,3.3016895972229245,0.948718027556865,0.023157577256939194,0.0382474452839519,0.01364032598931363,0.04369600596895654
SGFormer-TEG-Gate,0,B,4.461871349464615,1.2934253125470625,0.03073380475539478,0.061913624983792694,0.018424637981666856,0.05475432161295893
SGFormer-TEG-Gate,1,A,3.034834230668541,0.8974556111483677,0.02014669437285761,0.0349612770586845,0.011996014464365656,0.040815260678646985
SGFormer-TEG-Gate,1,B,4.319767868084005,1.255393177166448,0.030105224983826655,0.05820169304709924,0.017765584567983175,0.05240870086221439
SGFormer-TEG-Gate,2,A,3.5524681479594404,1.0297356869734768,0.025304401269503028,0.040322403069697164,0.015923484610067817,0.051706659595723056
SGFormer-TEG-Gate,2,B,4.86084297876612,1.4448145318097494,0.03481892515240383,0.07053970041676885,0.020702585290236122,0.06482405712222387
SGFormer-TEG-Gate,3,A,3.4198026712671634,0.98679116830326,0.023503684061713173,0.038630396533334055,0.014036210094210834,0.03976300870562395
SGFormer-TEG-Gate,3,B,4.865773089115537,1.436835153907642,0.03575405100328237,0.06948538914885716,0.019977290609644247,0.06568781154585196
SGFormer-TEG-Gate,4,A,3.822774979427455,1.129802578964134,0.028647567211295407,0.05113868634267841,0.017136809517107873,0.047256935036513986
SGFormer-TEG-Gate,4,B,4.960006844080437,1.452979174329471,0.03680727883466532,0.0695016677668028,0.02028510355605549,0.06342776942852352
SGFormer-TEG-Gate,5,A,3.4827432241682224,0.9968702035558474,0.023886919658918065,0.040317573676212005,0.015381222168579836,0.04546572160040383
SGFormer-TEG-Gate,5,B,4.412769746914095,1.2820535793745282,0.030150957471593024,0.061588238963872416,0.01809127237446987,0.04982559321614413
SGFormer-TEG-Gate,6,A,3.4491303764191303,1.003483879182763,0.02502337981953594,0.041187107294904296,0.014824981028950883,0.047860580161160536
SGFormer-TEG-Gate,6,B,5.499733944178663,1.6420680912224939,0.04140361513680253,0.08302492330679173,0.023551464618760697,0.08080340061309932
SGFormer-TEG-Gate,7,A,3.3257355561825577,0.9702375306101212,0.02229938374877754,0.0372081183312692,0.014371748745699903,0.03988694520150837
SGFormer-TEG-Gate,7,B,4.9415388285563235,1.4523713886283838,0.03647254528863942,0.07115228584486703,0.020270774908118933,0.06325069194656524
SGFormer-TEG-Gate,8,A,3.3719659787116396,0.9763380241091749,0.023425687014186843,0.03857139211826257,0.014330636464557787,0.04203373599239094
SGFormer-TEG-Gate,8,B,4.272808946568116,1.2372651598822597,0.029042188051254615,0.055595015352759125,0.017660981418511922,0.05229661567943761
SGFormer-TEG-Gate,9,A,3.30018800766133,0.9619818555111651,0.023082609068863492,0.03299000421872837,0.013767553001537565,0.03802619823002511
SGFormer-TEG-Gate,9,B,4.4095998454054675,1.3117276509711402,0.03286942089062257,0.06237074174201895,0.018248514265715155,0.055027344146449136
SGFormer-adapted,0,A,3.144885991021456,0.9170267342390694,0.022083422535296427,0.03652160211526379,0.01330937483706092,0.04162818653785373
SGFormer-adapted,0,B,4.865486973093761,1.4480573242401333,0.03487235993123236,0.06868572572743521,0.02035878765235061,0.0640518442017518
SGFormer-adapted,1,A,3.313127325515507,0.9532129795799053,0.022623033582449912,0.03763376257608673,0.01386658803223019,0.04250918748790355
SGFormer-adapted,1,B,4.367102059478844,1.270343264438652,0.03008633025870273,0.060878631996148486,0.017721327950418878,0.055268174244900825
SGFormer-adapted,2,A,3.6643574263072787,1.0890912646963948,0.02694594498199571,0.04752035325497645,0.01632953191320821,0.05644502585258196
SGFormer-adapted,2,B,5.299594514483145,1.5739214356105222,0.03906229207536339,0.07663618141709859,0.022783871150001408,0.06668780827011649
SGFormer-adapted,3,A,3.8275397878041795,1.137554449739805,0.028959117731344654,0.048389010899326464,0.017943299111093367,0.05149736777975255
SGFormer-adapted,3,B,5.284454308032635,1.5701234206753754,0.04038086479110608,0.07850278580377801,0.02253924741513218,0.06421890163559335
SGFormer-adapted,4,A,3.6702318169358428,1.0769234186556882,0.02634594308121,0.04818874773426337,0.015226765259320579,0.04796140562854517
SGFormer-adapted,4,B,4.810606865811741,1.424627408834863,0.03507018021571802,0.06730209522307545,0.020032510024655552,0.06559693191287909
SGFormer-adapted,5,A,3.018956094759208,0.8785362004678634,0.019142752185323006,0.029483862411279337,0.011998201115520909,0.03294198463384956
SGFormer-adapted,5,B,4.754001236706565,1.3924241560861994,0.034248092238051586,0.06708662743394553,0.020325454702181354,0.05846596230043813
SGFormer-adapted,6,A,3.420407369107819,0.9998160686593898,0.02441212382192828,0.04223242888282649,0.015136112632501496,0.04162006077119719
SGFormer-adapted,6,B,5.340925549657389,1.5952966784550238,0.03981010914437739,0.07839761881324396,0.023542417615030436,0.07410958665681192
SGFormer-adapted,7,A,3.3525668522885628,0.9834383632304871,0.023097004338297814,0.039458820858735685,0.013600823248300583,0.04229580190660154
SGFormer-adapted,7,B,4.721724797663486,1.3821684384898165,0.034442865866724265,0.06608088071906439,0.019030026889371495,0.06064320700381823
SGFormer-adapted,8,A,3.4563247086482556,1.0083584273975488,0.023931971259376725,0.04033233432355135,0.014684953872241033,0.04250059160078625
SGFormer-adapted,8,B,4.739262642294609,1.3838979019603164,0.03374473138224322,0.06668787362427667,0.019338713430858575,0.06256410623746966
SGFormer-adapted,9,A,3.6505465257876266,1.0671098904993008,0.02632864942643086,0.04136736687489843,0.014786366868256282,0.042940721646193176
SGFormer-adapted,9,B,4.320362826013683,1.2840115006843873,0.031085611128616394,0.061013972926315954,0.01784136673971215,0.05189981494761413
Stable-Tail GNN,0,A,3.283754796482194,0.9534022649152702,0.023066618874634667,0.03829183919116052,0.013811546366661452,0.04429788917485532
Stable-Tail GNN,0,B,4.610174144384261,1.3541143983527648,0.03279442412498782,0.06217087568067382,0.018515098252206232,0.05599648357939299
Stable-Tail GNN,1,A,3.495027769460388,1.00751595723232,0.023918837590682477,0.039587966361147364,0.015228949143323534,0.04242382757347132
Stable-Tail GNN,1,B,4.522919919449113,1.3219762390976073,0.03180957246798814,0.06379749700350565,0.018089344996982663,0.053825364128109114
Stable-Tail GNN,2,A,3.4800930512548205,1.0115345385903998,0.02478434395959285,0.040532935572468475,0.01558447675767106,0.04599608005722513
Stable-Tail GNN,2,B,5.038800047737524,1.5004122049459774,0.03683849823954881,0.07171049409675397,0.0211952413835321,0.07126777789348979
Stable-Tail GNN,3,A,3.5052043113913323,1.0374368479422835,0.025756647049211878,0.04036373545038956,0.015589982049646869,0.0461672046497107
Stable-Tail GNN,3,B,5.086692017871587,1.5094451939874418,0.037528812015669696,0.07396894663680594,0.021695915712712618,0.06394117893540298
Stable-Tail GNN,4,A,3.450402649773194,1.0080977947921106,0.023976321766290394,0.04066824991299228,0.015421917657968184,0.04247152663967373
Stable-Tail GNN,4,B,4.7173004611300335,1.3857632434904854,0.03436116190843668,0.06767662554834046,0.020353034328407512,0.059941982282467485
Stable-Tail GNN,5,A,3.502675002312044,1.0164108680037016,0.024119337709570525,0.041218668498836514,0.015146676704120234,0.042870174913925196
Stable-Tail GNN,5,B,4.596813556125218,1.3457743609852355,0.03275642501948382,0.0656268704705003,0.01843140768361174,0.05834397078325166
Stable-Tail GNN,6,A,3.3173160668398674,0.9682520079782599,0.023301544278618802,0.03816446632547274,0.014023122183509179,0.04473190078375854
Stable-Tail GNN,6,B,4.932892456975537,1.4579927187021344,0.035220929659620336,0.07033679935452199,0.02040015989212065,0.06717752636637667
Stable-Tail GNN,7,A,3.382592574513874,0.9843187976082061,0.02323140404035391,0.03948935320867446,0.014989394996524316,0.04227597630540703
Stable-Tail GNN,7,B,4.607316102136175,1.3548046907296492,0.03267532033081096,0.06371991793217192,0.019872723901608377,0.05846268398313451
Stable-Tail GNN,8,A,3.252197277699126,0.9527018636012732,0.022993516576632875,0.03652137143130367,0.013805292145283572,0.043857701749358255
Stable-Tail GNN,8,B,4.62431421051633,1.3596057214823893,0.03282514335022237,0.06136815309073547,0.019527485418551243,0.05865158510792235
Stable-Tail GNN,9,A,3.269540473986013,0.9510399787764159,0.023259023462063905,0.03710389354285007,0.014075236799857187,0.042653194995273626
Stable-Tail GNN,9,B,4.466301575174136,1.303323245730308,0.03146421897601046,0.05706583904910579,0.01925351953183241,0.05061275854106542
Stable-Tail w/o Tail Loss,0,A,3.304441129994735,0.9623870776260619,0.02365796582798673,0.03842220326887714,0.013971507818421039,0.03984286311787348
Stable-Tail w/o Tail Loss,0,B,4.704819466036563,1.3738564177507062,0.034333749433559865,0.06412994358447087,0.018145410809707385,0.061377105374510306
Stable-Tail w/o Tail Loss,1,A,3.6212620729907,1.0537792201765437,0.026005461962504875,0.04310161084656073,0.016217600901358917,0.04731121341052733
