P_level,C_1,C_2,C_3,C_4,C_5,C_6,C_7,C_8
1,0,57,284,867,242,23,53,4
2,0,78,341,739,195,62,107,7
3,0,64,338,772,224,32,99,1
4,0,59,285,762,263,58,86,16
5,0,140,402,632,166,73,112,4
