P_level,C_1,C_2,C_3,C_4,C_5,C_6,C_7,C_8
1,0,57,264,718,162,30,72,18
2,0,77,298,600,123,75,135,13
3,0,71,268,600,196,104,79,2
4,0,61,255,617,185,77,78,48
5,0,144,310,501,171,66,104,24
