rank,node_id,label,pred_label,S_i,S_i_norm,P_high
1,3375,0,8,7.975625991821289,0.9965180158615112,0.9999975562095642
2,3487,8,8,7.478055477142334,0.9254364967346191,0.9410238862037659
3,4636,0,7,7.243256568908691,0.8918938040733337,0.991379976272583
4,3537,8,8,7.189404010772705,0.8842005729675293,0.9128332138061523
5,878,0,7,7.1888227462768555,0.8841175436973572,0.9736464023590088
6,2691,0,7,7.127257823944092,0.8753225207328796,0.9904600381851196
7,2241,0,7,7.122598648071289,0.8746569752693176,0.9804102778434753
8,3475,8,8,7.076859474182129,0.8681227564811707,0.8402472138404846
9,1983,0,7,7.026302814483643,0.8609004020690918,0.9770673513412476
10,2412,0,7,7.021921157836914,0.8602744340896606,0.9948261976242065
11,2000,0,8,7.015427589416504,0.8593468070030212,0.8689838647842407
12,4357,7,7,7.010831356048584,0.8586902022361755,0.9709797501564026
13,2910,0,7,7.005289554595947,0.8578985333442688,0.9712992906570435
14,3367,0,7,6.999859809875488,0.8571228384971619,0.9999743700027466
15,2795,0,7,6.9907450675964355,0.8558207154273987,0.9939028024673462
16,3208,7,7,6.989299774169922,0.8556142449378967,0.9975059032440186
17,3335,7,7,6.984483242034912,0.8549261689186096,0.9914345145225525
18,3300,7,7,6.975038528442383,0.8535769581794739,0.9947486519813538
19,253,0,7,6.9647932052612305,0.8521133065223694,0.9421507716178894
20,3901,7,7,6.94356107711792,0.8490801453590393,0.9098931550979614
