node_id,label,pred_label,S_i,S_i_norm,P_high,p_1,p_2,p_3,p_4,p_5,p_6,p_7,p_8
0,0,1,1.2962983846664429,0.04232833907008171,6.0591242800001055e-05,0.8214382529258728,0.06636800616979599,0.10931370407342911,0.0003022781165782362,0.002517130458727479,3.924642442143522e-05,1.79913331521675e-05,3.353486363266711e-06
1,0,6,5.416092872619629,0.6308704018592834,0.6696857213973999,0.12112684547901154,0.05981537699699402,0.020988496020436287,0.1110619306564331,0.017321579158306122,0.26344403624534607,0.24908360838890076,0.15715810656547546
2,0,1,1.0180152654647827,0.0025736093521118164,8.161672440110124e-07,0.9896532893180847,0.0030763286631554365,0.007058346644043922,2.73087734967703e-05,0.0001839393808040768,4.6717642021576467e-07,2.0335363615231472e-07,1.4563718764293299e-07
3,0,1,1.0013271570205688,0.00018959386216010898,1.4598774146147314e-18,0.9993287324905396,1.5372143025160767e-05,0.0006558987661264837,9.411660182447736e-18,2.119738199335411e-16,7.718432118502075e-19,6.880278955123532e-19,6.332956020022105e-24
4,0,1,1.002447485923767,0.0003496408462524414,6.225121653063742e-23,0.9975529313087463,0.0024464346934109926,5.54813084363559e-07,7.82864990261928e-18,1.5003784279983383e-14,3.4862268823951494e-23,2.738845861292469e-23,4.8852094152331795e-28
5,0,1,1.011278748512268,0.001611249754205346,1.1267157996527888e-12,0.9890345335006714,0.010652380995452404,0.0003131538978777826,2.2119389653241228e-11,3.7772753674891746e-11,3.5298679127229726e-13,7.730408110515063e-13,6.881041024214168e-16
6,0,1,1.1272656917572021,0.018180813640356064,7.168344018282369e-05,0.9278609156608582,0.01927381195127964,0.051775407046079636,2.802077324304264e-05,0.0009901755256578326,3.516573633532971e-05,3.52248789567966e-05,1.292831029786612e-06
7,0,6,4.3348588943481445,0.4764084219932556,0.4168812036514282,0.16494965553283691,0.15500754117965698,0.07173637300729752,0.14045481383800507,0.050970349460840225,0.18327102065086365,0.14049312472343445,0.09311704337596893
8,0,1,1.0000003576278687,5.108969602929392e-08,2.2808246663581175e-30,0.9999998807907104,3.7164709820096484e-15,1.5522404339662899e-07,3.887100940082858e-27,2.5662971542902244e-20,2.2509913720506324e-30,2.8909446848551e-32,9.237507561566749e-34
9,0,2,2.5051193237304688,0.21501705050468445,0.11561498045921326,0.31538769602775574,0.3965837359428406,0.08262738585472107,0.06384966522455215,0.02593652717769146,0.06306912004947662,0.03518080338835716,0.017365051433444023
10,0,7,4.878787040710449,0.554112434387207,0.5118684768676758,0.08711076527833939,0.14491018652915955,0.08287637680768967,0.07671720534563065,0.0965169221162796,0.20651985704898834,0.21813417971134186,0.08721442520618439
11,0,1,1.0136573314666748,0.0019510473357513547,0.00010593445767881349,0.9920182824134827,0.002977458294481039,0.004735658876597881,2.7335216145729646e-05,0.00013545180263463408,5.4094263759907335e-05,4.874646765529178e-05,3.0937289920984767e-06
12,0,1,1.0019640922546387,0.0002805846161209047,8.204685855162097e-07,0.9985904097557068,0.0008828616701066494,0.0005126929609104991,1.6614094420219772e-06,1.1566326065803878e-05,3.1158691626842483e-07,4.973051659362682e-07,1.15764935415541e-08
13,0,1,1.0115232467651367,0.001646178076043725,0.0005311838467605412,0.99660325050354,0.0003855494724120945,5.9290432545822114e-05,0.0022878500167280436,0.00013295550888869911,6.769536412321031e-06,8.104026346700266e-05,0.0004433740396052599
14,0,3,2.47932505607605,0.21133215725421906,0.05139484629034996,0.23581118881702423,0.3097483515739441,0.35288384556770325,0.011883179657161236,0.038278575986623764,0.03617667034268379,0.012365395203232765,0.0028527805116027594
15,0,1,1.0276132822036743,0.003944754600524902,0.00030671979766339064,0.981272280216217,0.01252832356840372,0.004988396540284157,0.0002280042681377381,0.0006763210985809565,0.0001417692838003859,0.00014462415128946304,2.0326333469711244e-05
16,0,1,1.2413709163665771,0.034481558948755264,0.0003631996223703027,0.8677417635917664,0.0845324695110321,0.000781176844611764,0.03317263722419739,0.013408678583800793,0.00012364669237285852,0.00017158378614112735,6.79691438563168e-05
17,0,1,1.772139072418213,0.11030558496713638,0.04489987716078758,0.7071751952171326,0.12340901792049408,0.004801154136657715,0.11366947740316391,0.006045300513505936,0.011306049302220345,0.017749065533280373,0.015844762325286865
18,0,1,2.074512004852295,0.1535017192363739,0.0063004884868860245,0.37961873412132263,0.2414454221725464,0.34336456656455994,0.005644452758133411,0.02362639270722866,0.0035956937354058027,0.0020135610830038786,0.0006912339013069868
19,0,1,1.002152919769287,0.0003075599670410156,8.190829703380587e-07,0.9987488985061646,0.0004316603299230337,0.0007750847144052386,8.017946129257325e-06,3.564559665392153e-05,6.370490837070975e-07,1.375520213287018e-07,4.448182266969525e-08
20,0,1,1.0005393028259277,7.704325980739668e-05,2.0671944711558865e-10,0.9997255206108093,9.938587027136236e-06,0.0002643974730744958,2.92387469791322e-09,1.468882402377858e-07,1.126862284039909e-10,8.038788384956419e-11,1.3645330525224875e-11
21,0,1,1.684617042541504,0.09780243784189224,0.009512165561318398,0.4747682511806488,0.4173102378845215,0.08342806249856949,0.011609015986323357,0.003372274339199066,0.005695925559848547,0.003058798611164093,0.0007574404589831829
22,0,1,1.5007200241088867,0.07153142988681793,7.035784801701084e-05,0.5767567753791809,0.3939611613750458,0.003007170045748353,0.004490867257118225,0.021713735535740852,2.1458958144648932e-05,3.2645668397890404e-05,1.6253221474471502e-05
23,0,1,1.0290764570236206,0.004153779707849026,1.76593516698631e-06,0.9738624691963196,0.023515230044722557,0.0024615302681922913,7.800209459674079e-06,0.00015129589883144945,1.205953140015481e-06,4.7674336656200467e-07,8.323870304138836e-08
24,0,1,1.7085449695587158,0.10122071206569672,1.6252681145356718e-10,0.6457445025444031,1.958590655704029e-05,0.35420918464660645,2.1556909590714213e-09,2.6748431992018595e-05,1.0529162958183846e-10,1.1177936180828407e-11,4.6057237884644664e-11
25,0,1,1.0529625415802002,0.007566077169030905,8.99078349902993e-06,0.963974118232727,0.01968611776828766,0.015810899436473846,0.0004768996441271156,4.297378472983837e-05,4.07646075473167e-06,2.826850732162711e-06,2.0874724668829003e-06
26,0,1,1.1462531089782715,0.02089330181479454,8.699046105675734e-08,0.8609616756439209,0.1319401115179062,0.007031066343188286,1.802903352654539e-05,4.904988600173965e-05,4.876953241250703e-08,3.4773599111304065e-08,3.4473304211246614e-09
27,0,1,1.9639983177185059,0.13771404325962067,0.01890837773680687,0.400147408246994,0.3501793444156647,0.20161426067352295,0.011241335421800613,0.017909284681081772,0.00888744369149208,0.009354502893984318,0.0006664329557679594
28,0,1,1.0,0.0,5.304879276061377e-27,1.0,1.7950562097943795e-13,1.0977461162298141e-09,8.471919816127929e-22,9.849038574629444e-20,4.818531890925046e-27,4.832390305025873e-28,3.108285608715499e-30
29,0,1,1.5850125551223755,0.08357322216033936,0.021644270047545433,0.7376275062561035,0.054655540734529495,0.16139498353004456,0.017297012731432915,0.007380774710327387,0.0073227956891059875,0.010711475275456905,0.0036099981516599655
30,0,1,1.0503612756729126,0.007194467820227146,0.00023047796275932342,0.9676675200462341,0.017571894451975822,0.01314497273415327,0.00034749539918266237,0.0010376423597335815,8.903490379452705e-05,0.00012892496306449175,1.251809862878872e-05
31,0,3,2.3902781009674072,0.19861115515232086,3.326863225083798e-05,0.31287646293640137,0.0044052479788661,0.6725085377693176,2.6623183657648042e-05,0.010149835608899593,2.54999704338843e-05,5.4437741709989496e-06,2.3248885554494336e-06
32,0,1,1.0473110675811768,0.006758723873645067,2.5754269472599844e-07,0.9747745990753174,0.003321078373119235,0.02181272581219673,2.1953601390123367e-06,8.915429498301819e-05,2.0187982840980112e-07,4.576885004325959e-08,9.894036701041387e-09
33,0,1,1.0,0.0,3.63822290059374e-32,1.0,1.4830638041724756e-18,7.789305311867167e-11,2.8721323445686364e-28,9.414464244209992e-25,3.178960196463349e-32,4.5494287259371416e-33,4.3200444802332333e-35
34,0,1,1.035631775856018,0.00509025389328599,2.692320890673727e-07,0.9781305193901062,0.008136816322803497,0.013717821799218655,7.499985485992511e-07,1.3883784959034529e-05,1.662160968862736e-07,9.90376349818689e-08,3.978367857371268e-09
35,0,1,1.0031758546829224,0.00045369353028945625,4.0952185372589156e-05,0.998611330986023,3.441474837018177e-05,0.0011486340081319213,6.44298197585158e-05,0.0001002287317533046,5.830691407027189e-06,2.5075016310438514e-05,1.0046477655123454e-05
36,0,1,1.0026506185531616,0.0003786597808357328,2.4974397550003857e-10,0.9986145496368408,0.00012098166916985065,0.00126395164988935,2.3330537146648567e-07,2.7363023491489e-07,1.7045144462546347e-10,4.994949939773896e-11,2.934302453794224e-11
37,0,1,1.0,0.0,6.529166762602794e-31,1.0,1.0945203572720419e-16,8.769296920563274e-12,1.698291380529481e-27,1.881364788349895e-20,6.418324228088617e-31,1.0658911840832205e-32,4.253606205332105e-34
38,0,7,6.500256538391113,0.7857509255409241,0.8997906446456909,0.002242316259071231,0.07528424263000488,0.0017320081824436784,0.01385436113923788,0.007096368353813887,0.27777624130249023,0.39142173528671265,0.23059265315532684
39,0,3,2.4152474403381348,0.2021782100200653,0.001199855818413198,0.2877611517906189,0.014518366195261478,0.6960118412971497,0.00037280857213772833,0.00013617971853818744,0.00019932676514144987,0.000958346005063504,4.218305184622295e-05
40,0,1,1.124561071395874,0.01779443956911564,1.2586942830239423e-05,0.8983314037322998,0.07897968590259552,0.022586356848478317,2.0012084860354662e-05,6.990841939114034e-05,6.438026957766851e-06,6.067973572498886e-06,8.094200154573628e-08
41,0,1,1.9177067279815674,0.13110096752643585,0.10520913451910019,0.6971806287765503,0.14849138259887695,0.0006351507036015391,0.047421786934137344,0.0010619009844958782,0.015326447784900665,0.08437901735305786,0.005503666587173939
42,0,1,1.3428981304168701,0.048985447734594345,0.00012262423115316778,0.7966408133506775,0.06945448368787766,0.1310373693704605,0.0002959478588309139,0.0024488456547260284,5.4904423450352624e-05,6.300209497567266e-05,4.717709998658393e-06
43,0,2,2.8709301948547363,0.26727575063705444,0.10992728173732758,0.16919824481010437,0.3542923927307129,0.2679300308227539,0.027677562087774277,0.0709744319319725,0.05725667253136635,0.04113012179732323,0.011540483683347702
44,0,1,1.0797686576843262,0.011395522393286228,1.6984442936518462e-06,0.928478479385376,0.06589626520872116,0.003512904280796647,0.0016074844170361757,0.0005033094785176218,3.41041754836624e-07,5.448625870485557e-07,8.125400086100854e-07
45,0,1,1.0676027536392212,0.009657536633312702,1.9383028515562728e-08,0.9658660888671875,0.0007319968426600099,0.0333683118224144,2.9183999572524044e-07,3.3279535273322836e-05,1.584363573670089e-08,2.950931721201755e-09,5.88460946637781e-10
46,0,1,1.0010523796081543,0.00015033993986435235,1.033214136469951e-08,0.9994342923164368,7.94522202340886e-05,0.0004858765169046819,3.3765837770260987e-07,3.1194108629506445e-08,7.837947180178162e-09,2.3233182044890555e-09,1.7087599391008013e-10
47,0,1,1.0021612644195557,0.00030875205993652344,1.0173602404961457e-08,0.998163640499115,0.001548693049699068,0.000264275586232543,9.5132991191349e-06,1.3865511391486507e-05,4.992613877874419e-09,3.76442743643679e-09,1.4165609796279455e-09
48,0,1,1.000006914138794,9.877340971797821e-07,1.094903798499352e-15,0.999996542930603,4.389851149255719e-09,3.470554247542168e-06,6.377334099173793e-13,2.7599355092999822e-12,9.004798791930994e-16,1.8977748036941977e-16,4.646438936832867e-18
49,0,7,7.1646270751953125,0.8806610107421875,0.9934249520301819,0.00016907787357922643,0.0029328404925763607,0.0002537223044782877,0.002039915882050991,0.001179573475383222,0.1359344720840454,0.5317573547363281,0.32573312520980835
50,0,1,1.242456078529358,0.03463658317923546,4.6810244384687394e-05,0.8702263832092285,0.029370667412877083,0.09425109624862671,0.00010224945435766131,0.006002603564411402,2.1467792976181954e-05,1.8523769540479407e-05,6.81868050378398e-06
51,0,1,1.0000032186508179,4.5980726781635894e-07,8.084047508485968e-16,0.9999982118606567,7.104439703198295e-08,1.6482055116284755e-06,7.074528029366034e-12,4.278637166788002e-11,1.0422953497689959e-16,2.1528444820788454e-16,4.888907941335923e-16
52,0,1,1.6079199314117432,0.08684570342302322,0.00045836210483685136,0.6766862273216248,0.04660583287477493,0.2729896008968353,0.00021952080714982003,0.0030404117424041033,0.00024569249944761395,0.00020239970763213933,1.0269886843161657e-05
53,0,1,1.0917569398880005,0.013108134269714355,0.000704794772900641,0.922203540802002,0.07022321224212646,0.0037605364341288805,0.002681192709133029,0.00042663488420657814,7.988742436282337e-05,0.0005111359059810638,0.00011377140617696568
54,0,1,1.0,0.0,9.942784886605928e-34,1.0,4.0825623209646564e-19,1.880976656983696e-13,1.3122083320025372e-26,3.263225370820032e-23,9.794566069226777e-34,9.454251242415516e-36,5.367629419302413e-36
55,0,7,5.269667148590088,0.609952449798584,0.6782580614089966,0.07526714354753494,0.11981425434350967,0.06419848650693893,0.04456747695803642,0.017894528806209564,0.2980822026729584,0.3354669213294983,0.04470895975828171
56,0,1,1.6364750862121582,0.09092501550912857,0.04075165092945099,0.7363880276679993,0.11745146661996841,0.039601415395736694,0.06209038943052292,0.0037170513533055782,0.013552197255194187,0.019475817680358887,0.007723637856543064
57,0,1,1.0148593187332153,0.0021227598190307617,0.0008273700368590653,0.9946130514144897,3.624060991569422e-05,0.004022867418825626,6.206204852787778e-05,0.0004384811036288738,0.00019940626225434244,0.0005556387477554381,7.232506322907284e-05
58,0,1,2.089050054550171,0.1555785834789276,0.046461284160614014,0.45755302906036377,0.2378671020269394,0.21227829158306122,0.018897665664553642,0.02694266475737095,0.021713443100452423,0.01963929831981659,0.005108544137328863
59,0,1,1.0651273727416992,0.009303910657763481,0.006821547634899616,0.9840388894081116,0.00250352849252522,0.0010580902453511953,0.004344199318438768,0.0012337327934801579,0.000508574943523854,0.004193547647446394,0.002119425218552351
60,0,7,6.968866348266602,0.8526951670646667,0.9137643575668335,0.015924353152513504,0.0015738471411168575,0.01942390389740467,0.020892690867185593,0.02842082269489765,0.10345302522182465,0.4373612105846405,0.37295016646385193
61,0,1,1.0164238214492798,0.00234626024030149,6.244091764529003e-06,0.9898666143417358,0.004180291201919317,0.005774864461272955,2.7589972887653857e-05,0.00014429556904360652,3.7428096675284905e-06,2.2875146896694787e-06,2.1376699521624687e-07
62,0,3,2.773096799850464,0.2532995343208313,0.09348718822002411,0.2620818614959717,0.11424262076616287,0.488900363445282,0.010906033217906952,0.030381977558135986,0.038340482860803604,0.05092189088463783,0.004224815871566534
63,0,1,1.1698496341705322,0.02426423318684101,2.8986064535274636e-06,0.8405863642692566,0.14930544793605804,0.009912833571434021,6.78637734381482e-05,0.000124577505630441,8.703340768079215e-07,1.9372619135538116e-06,9.101051290372197e-08
64,0,1,1.122390866279602,0.017484409734606743,0.00032281578751280904,0.9340267181396484,0.014248502440750599,0.04918014630675316,0.0008959859842434525,0.0013257741229608655,0.0001895630412036553,8.951933705247939e-05,4.373338015284389e-05
65,0,7,4.9182257652282715,0.5597465634346008,0.5622230172157288,0.14505130052566528,0.07214871793985367,0.1122063472867012,0.06812826544046402,0.040242381393909454,0.2148558646440506,0.24953977763652802,0.09782737493515015
66,0,1,1.0000015497207642,2.2138867450394173e-07,1.685133998254253e-18,0.9999992847442627,6.93023993747488e-09,7.691331234127574e-07,4.574716907373988e-12,6.703672339458677e-12,8.949776797263692e-19,1.6113784647853565e-19,6.290183815764687e-19
67,0,1,1.0125926733016968,0.0017989532789215446,9.75269927039335e-07,0.9889868497848511,0.009505633264780045,0.0014455190394073725,5.2907322242390364e-05,7.988412107806653e-06,4.500732302403776e-07,4.6304140255415405e-07,6.215528713937601e-08
68,0,1,2.6704659461975098,0.2386379987001419,0.11940422654151917,0.39052286744117737,0.19629551470279694,0.1583012193441391,0.07143223285675049,0.06404387205839157,0.05269383266568184,0.04334597289562225,0.02336442470550537
69,0,1,1.2801556587219238,0.04002223536372185,0.0015867477050051093,0.7386678457260132,0.24995560944080353,0.00864962488412857,0.0006640919018536806,0.00047600531252101064,0.0005448503652587533,0.0010129022412002087,2.8995140382903628e-05
70,0,1,1.002768874168396,0.0003955534484703094,1.1719714166247286e-05,0.9984337687492371,0.0006404418963938951,0.0007397473091259599,0.00011871491733472794,5.570023859036155e-05,2.1787216155644273e-06,7.734905011602677e-06,1.8060874253933434e-06
71,0,2,4.100419998168945,0.442917138338089,0.363536536693573,0.13787314295768738,0.22491389513015747,0.11437416821718216,0.08518418669700623,0.07411817461252213,0.149113729596138,0.15179547667503357,0.06262733042240143
72,0,1,2.869297504425049,0.26704248785972595,0.1240181028842926,0.28437143564224243,0.25007155537605286,0.20300443470478058,0.04855669289827347,0.08997775614261627,0.05656823888421059,0.04735406115651131,0.02009579911828041
73,0,1,1.208804965019226,0.029829280450940132,0.0015171172562986612,0.8698541522026062,0.07475227117538452,0.03869042918086052,0.013117574155330658,0.0020684029441326857,0.0002764105738606304,0.0010214720387011766,0.0002192346437368542
74,0,1,1.0939592123031616,0.01342274434864521,3.6035758967045695e-05,0.917975902557373,0.07481030374765396,0.0027774160262197256,0.004218794405460358,0.00018158438615500927,1.3197254702390637e-05,1.4521051525662187e-05,8.317453648487572e-06
75,0,1,1.139561414718628,0.019937345758080482,1.0046046838851908e-07,0.8693800568580627,0.12181258201599121,0.008730885572731495,1.8979977539856918e-05,5.740975757362321e-05,5.541875935932694e-08,4.0678543200556305e-08,4.363169381349508e-09
76,0,1,1.000038504600525,5.500657152879285e-06,4.945090429043606e-19,0.9999808073043823,4.052264745979528e-09,1.9216571672586724e-05,1.845501197675803e-15,5.585704208194153e-12,4.848587402880107e-19,5.207885111884464e-21,4.442440930478875e-21
77,0,1,1.840571403503418,0.12008162587881088,8.477087087843671e-12,0.5796886086463928,5.43027235835325e-05,0.42025572061538696,4.483446600089813e-11,1.4113749102762085e-06,7.672190140139978e-12,1.8271519822317395e-13,6.221818307956817e-13
78,0,1,1.4212942123413086,0.060184888541698456,0.01771523989737034,0.8305209279060364,0.03660127893090248,0.08382154256105423,0.010071039199829102,0.021269796416163445,0.008409854024648666,0.0054292380809783936,0.0038761477917432785
79,0,1,1.0795413255691528,0.011363046243786812,4.380541213322431e-05,0.9590656757354736,0.00397447356954217,0.036143288016319275,5.569224958890118e-05,0.0007170578464865685,2.2538235498359427e-05,1.6554162357351743e-05,4.7130160965025425e-06
80,0,2,2.3896336555480957,0.19851909577846527,0.00228886678814888,0.19948157668113708,0.48161178827285767,0.18463966250419617,0.002624340122565627,0.12935368716716766,0.001112632337026298,0.000342054117936641,0.0008341801585629582
81,0,1,2.0985536575317383,0.15693624317646027,0.11051061749458313,0.6371645927429199,0.0917457789182663,0.14573170244693756,0.002885682974010706,0.0119614964351058,0.008114033378660679,0.09850482642650604,0.0038917602505534887
82,0,2,1.8751188516616821,0.1250169724225998,0.0021080325823277235,0.16851894557476044,0.7972518801689148,0.031048987060785294,0.0007450224948115647,0.00032714547705836594,0.00043505916255526245,0.001660756068304181,1.2217324183438905e-05
83,0,1,1.0005239248275757,7.484640082111582e-05,5.7632451699873855e-08,0.9994844198226929,0.0005079560214653611,7.655396984773688e-06,4.113974583219715e-08,7.509415311801604e-09,4.915585716247506e-10,5.7008040954542594e-08,1.3285271494023476e-10
84,0,3,2.654486656188965,0.2363552302122116,0.08520306646823883,0.2948760986328125,0.1934145987033844,0.3451722264289856,0.023108530789613724,0.058225445449352264,0.05511300638318062,0.01769542694091797,0.01239464059472084
85,0,1,1.0000032186508179,4.5980726781635894e-07,2.2090698726414245e-24,0.9999984502792358,1.5196446531695607e-11,1.6077344753284706e-06,2.307169838087432e-19,1.0700904050609008e-16,2.2009152202489286e-24,7.09057840933789e-27,1.0639383013934325e-27
86,0,2,1.8745180368423462,0.12493114918470383,5.984922154311789e-06,0.17439278960227966,0.77674400806427,0.04884161427617073,4.661312232201453e-06,1.1063718375226017e-05,3.5376408504816936e-06,2.4099090296658687e-06,3.7372522854184353e-08
