P_level,C_1,C_2,C_3,C_4,C_5,C_6,C_7,C_8
1,1,524,276,195,107,71,102,45
2,0,577,225,93,56,129,204,37
3,0,601,227,133,65,98,157,39
4,0,515,240,133,93,101,167,72
5,0,561,257,158,90,67,151,36
