rank,node_id,label,pred_label,S_i,S_i_norm,P_high
1,3721,8,8,7.978745937347412,0.9969636797904968,0.9992830157279968
2,1450,0,8,7.944027423858643,0.9920039176940918,0.9963761568069458
3,3537,8,8,7.898460388183594,0.9854943156242371,0.997712254524231
4,1452,0,8,7.893830299377441,0.9848328828811646,0.9977583289146423
5,3772,8,8,7.8814005851745605,0.9830572009086609,0.9980881810188293
6,3973,0,8,7.8151774406433105,0.9735967516899109,0.9898990988731384
7,4060,8,8,7.7405009269714355,0.9629287123680115,0.9929980635643005
8,2819,0,8,7.709039688110352,0.9584342241287231,0.9582517743110657
9,4550,7,8,7.685305595397949,0.9550436735153198,0.9842363595962524
10,4180,0,8,7.682332515716553,0.9546189308166504,0.9701777100563049
11,4058,8,8,7.672971248626709,0.953281581401825,0.979495108127594
12,3487,8,8,7.666909694671631,0.9524156451225281,0.9867514371871948
13,689,0,8,7.636480808258057,0.9480686783790588,0.9935312271118164
14,142,0,8,7.588937282562256,0.9412767291069031,0.9995512366294861
15,3475,8,8,7.5786895751953125,0.9398127794265747,0.9943314790725708
16,1947,0,8,7.573903560638428,0.9391290545463562,0.9977071285247803
17,2297,0,8,7.520833969116211,0.9315477013587952,0.9846668243408203
18,552,0,8,7.514883041381836,0.9306975603103638,0.9623575210571289
19,752,0,8,7.494386196136475,0.9277694821357727,0.996367335319519
20,1024,0,8,7.460721492767334,0.9229602217674255,0.9415351748466492
