P_level,C_1,C_2,C_3,C_4,C_5,C_6,C_7,C_8
1,3,816,274,148,69,72,131,17
2,5,714,217,103,81,83,266,60
3,1,679,203,149,92,128,247,31
4,2,628,245,170,58,113,226,87
5,0,722,309,138,58,67,193,42
