rank,node_id,label,pred_label,S_i,S_i_norm,P_high
1,4485,7,7,6.988844871520996,0.8555492758750916,0.9969335794448853
2,3477,0,7,6.984438419342041,0.8549197912216187,0.9979456663131714
3,3901,0,7,6.5771965980529785,0.7967423796653748,0.8912565112113953
4,4315,8,8,6.402629852294922,0.7718042731285095,0.7688860297203064
5,4370,6,7,6.2320380210876465,0.7474340200424194,0.7677624821662903
6,4330,7,7,5.8187642097473145,0.6883949041366577,0.686487078666687
7,3493,7,7,5.7564263343811035,0.6794894933700562,0.7104150652885437
8,3701,0,7,5.697599411010742,0.6710856556892395,0.6157220005989075
9,3651,7,7,5.6859869956970215,0.6694267392158508,0.7069300413131714
10,3974,7,7,5.626593112945557,0.6609418988227844,0.710588812828064
11,4925,1,7,5.526322364807129,0.6466174721717834,0.6366233229637146
12,3794,7,7,5.525778770446777,0.6465398073196411,0.6529022455215454
13,3460,3,7,5.397597312927246,0.6282281875610352,0.6659879088401794
14,3507,6,6,5.352281093597412,0.6217544674873352,0.7241154313087463
15,3458,7,7,5.321932792663574,0.6174189448356628,0.6713852286338806
16,3685,3,7,5.303473949432373,0.6147819757461548,0.546402096748352
17,4295,7,7,5.279489517211914,0.6113556623458862,0.6219220161437988
18,5037,0,7,5.2342681884765625,0.6048954725265503,0.5581052899360657
19,4871,7,7,5.192115306854248,0.5988736152648926,0.575325608253479
20,3846,3,7,5.180778503417969,0.5972540974617004,0.5431835651397705
