P_level,C_1,C_2,C_3,C_4,C_5,C_6,C_7,C_8
1,18,219,596,326,108,18,36,0
2,4,350,510,248,80,34,95,0
3,6,272,531,276,114,65,56,0
4,24,207,579,305,86,46,74,0
5,21,207,516,371,92,55,58,0
