P_level,C_1,C_2,C_3,C_4,C_5,C_6,C_7,C_8
1,15,303,716,366,75,20,35,0
2,2,423,622,240,114,96,32,0
3,6,345,567,359,138,73,42,0
4,8,251,648,349,154,83,36,0
5,11,296,523,437,87,132,43,0
