group,src,dst,method,path,hop,mean_risk,max_risk,cvar80,cvar90,cvar95,re,hhi,gini,total_risk,hop_increase_pct,risk_reduction_pct,cvar90_reduction_pct
high_high,3142,1367,Hop-shortest,3142 3143 4625 1391 1392 3680 4429 3636 4787 3477 5018 3946 1368 1367,13,0.05716027391071503,0.44801780581474304,0.17252307571470737,0.24534308537840843,0.44801780581474304,0.03116319028476081,0.37737014764421484,0.5616886480711527,0.7430835608392954,0.0,0.0,0.0
high_high,3142,1367,Mean-risk-raw,3142 3143 4625 3379 2386 3535 3712 3837 3740 3777 5018 3946 1368 1367,13,0.02579870977653907,0.042831964790821075,0.03751566198964914,0.042831964790821075,0.042831964790821075,0.0,0.08346334322268292,0.13439869688942663,0.3353832270950079,0.0,0.5486601443359223,0.8254201265726157
high_high,3142,1367,Mean-risk-floor,3142 3143 4625 3379 2386 3535 3712 3837 3740 3777 5018 3946 1368 1367,13,0.02579870977653907,0.042831964790821075,0.03751566198964914,0.042831964790821075,0.042831964790821075,0.0,0.08346334322268292,0.13439869688942663,0.3353832270950079,0.0,0.5486601443359223,0.8254201265726157
high_high,3142,1367,CVaR-risk,3142 3143 4625 1391 1392 3680 4429 3636 4789 3477 5018 3946 1368 1367,13,0.026106260287073944,0.04266836494207382,0.037406595423817635,0.04266836494207382,0.04266836494207382,0.0,0.08288593846804163,0.1259820444136015,0.33938138373196125,0.0,0.5432796503408295,0.826086947275935
high_high,3142,1367,CVaR+Concentration,3142 3143 4625 1391 1392 3680 4429 3636 4789 3477 5018 3946 1368 1367,13,0.026106260287073944,0.04266836494207382,0.037406595423817635,0.04266836494207382,0.04266836494207382,0.0,0.08288593846804163,0.1259820444136015,0.33938138373196125,0.0,0.5432796503408295,0.826086947275935
high_high,3414,1456,Hop-shortest,3414 4295 3703 5211 4381 1456,5,0.02188113979063928,0.027202462777495384,0.027202462777495384,0.027202462777495384,0.027202462777495384,0.0,0.23770599741794252,0.18187523818009832,0.1094056989531964,0.0,0.0,0.0
high_high,3414,1456,Mean-risk-raw,3414 4295 3703 5211 4381 1456,5,0.02188113979063928,0.027202462777495384,0.027202462777495384,0.027202462777495384,0.027202462777495384,0.0,0.23770599741794252,0.18187523818009832,0.1094056989531964,0.0,0.0,0.0
high_high,3414,1456,Mean-risk-floor,3414 4295 3703 5211 4381 1456,5,0.02188113979063928,0.027202462777495384,0.027202462777495384,0.027202462777495384,0.027202462777495384,0.0,0.23770599741794252,0.18187523818009832,0.1094056989531964,0.0,0.0,0.0
high_high,3414,1456,CVaR-risk,3414 2732 3969 3561 1553 1552 4381 1456,7,0.024172063384737288,0.026046542450785637,0.026046542450785637,0.026046542450785637,0.026046542450785637,0.0,0.14341463545346064,0.03364146961245651,0.169204443693161,0.39999999999992,-0.5465779690781907,0.04249322335709794
high_high,3414,1456,CVaR+Concentration,3414 2732 3969 3561 1553 1552 4381 1456,7,0.024172063384737288,0.026046542450785637,0.026046542450785637,0.026046542450785637,0.026046542450785637,0.0,0.14341463545346064,0.03364146961245651,0.169204443693161,0.39999999999992,-0.5465779690781907,0.04249322335709794
high_high,183,858,Hop-shortest,183 3858 3900 3636 3508 3456 3643 858,7,0.0790081327514989,0.22232310473918915,0.22232310473918915,0.22232310473918915,0.22232310473918915,0.051264792178953314,0.33098119505023027,0.5271336998861695,0.5530569292604923,0.0,0.0,0.0
high_high,183,858,Mean-risk-raw,183 3858 3859 4388 4040 4081 3926 4036 3643 858,9,0.02063876214540667,0.024639463052153587,0.024436640553176403,0.024639463052153587,0.024639463052153587,0.0,0.11619316862641743,0.09343598865818126,0.18574885930866003,0.2857142857142449,0.6641415205525151,0.8891727286646716
high_high,183,858,Mean-risk-floor,183 3858 3859 4388 4040 4081 3926 4036 3643 858,9,0.02063876214540667,0.024639463052153587,0.024436640553176403,0.024639463052153587,0.024639463052153587,0.0,0.11619316862641743,0.09343598865818126,0.18574885930866003,0.2857142857142449,0.6641415205525151,0.8891727286646716
high_high,183,858,CVaR-risk,183 3858 3859 4388 4040 4081 3926 4036 3643 858,9,0.02063876214540667,0.024639463052153587,0.024436640553176403,0.024639463052153587,0.024639463052153587,0.0,0.11619316862641743,0.09343598865818126,0.18574885930866003,0.2857142857142449,0.6641415205525151,0.8891727286646716
high_high,183,858,CVaR+Concentration,183 3858 3859 4388 4040 4081 3926 4036 3643 858,9,0.02063876214540667,0.024639463052153587,0.024436640553176403,0.024639463052153587,0.024639463052153587,0.0,0.11619316862641743,0.09343598865818126,0.18574885930866003,0.2857142857142449,0.6641415205525151,0.8891727286646716
high_high,1764,1679,Hop-shortest,1764 5093 1762 3703 4295 3566 3777 5018 3477 1681 1680 1679,11,0.0303283759646795,0.042831964790821075,0.04275016486644745,0.042831964790821075,0.042831964790821075,0.0,0.10080965046986519,0.1798334192265023,0.3336121356114745,0.0,0.0,0.0
high_high,1764,1679,Mean-risk-raw,1764 5093 1762 3703 4295 3895 295 3636 4789 3477 1681 1680 1679,12,0.026476088368023436,0.04266836494207382,0.0349354138597846,0.04266836494207382,0.04266836494207382,0.0,0.0908775463481182,0.15138794952307832,0.3177130604162812,0.09090909090908264,0.04765736463994144,0.0038195737585797938
high_high,1764,1679,Mean-risk-floor,1764 5093 1762 3703 4295 3895 295 3636 4789 3477 1681 1680 1679,12,0.026476088368023436,0.04266836494207382,0.0349354138597846,0.04266836494207382,0.04266836494207382,0.0,0.0908775463481182,0.15138794952307832,0.3177130604162812,0.09090909090908264,0.04765736463994144,0.0038195737585797938
high_high,1764,1679,CVaR-risk,1764 5093 1762 3703 4295 3895 295 3636 4789 3477 1681 1680 1679,12,0.026476088368023436,0.04266836494207382,0.0349354138597846,0.04266836494207382,0.04266836494207382,0.0,0.0908775463481182,0.15138794952307832,0.3177130604162812,0.09090909090908264,0.04765736463994144,0.0038195737585797938
high_high,1764,1679,CVaR+Concentration,1764 5093 1762 3703 4295 3895 295 3636 4789 3477 1681 1680 1679,12,0.026476088368023436,0.04266836494207382,0.0349354138597846,0.04266836494207382,0.04266836494207382,0.0,0.0908775463481182,0.15138794952307832,0.3177130604162812,0.09090909090908264,0.04765736463994144,0.0038195737585797938
high_high,4808,4597,Hop-shortest,4808 4461 3697 4381 3734 4597,5,0.12265207208693027,0.5209307670593262,0.5209307670593262,0.5209307670593262,0.5209307670593262,0.09560688698929473,0.7273110891969837,0.6572052128192325,0.6132603604346514,0.0,0.0,0.0
high_high,4808,4597,Mean-risk-raw,4808 4461 3697 1976 4381 3734 4597,6,0.023026603274047375,0.026046542450785637,0.026046542450785637,0.026046542450785637,0.026046542450785637,0.0,0.16943105373521342,0.0699732137965563,0.13815961964428425,0.19999999999996,0.7747129464765379,0.9499999921318348
high_high,4808,4597,Mean-risk-floor,4808 4461 3697 1976 4381 3734 4597,6,0.023026603274047375,0.026046542450785637,0.026046542450785637,0.026046542450785637,0.026046542450785637,0.0,0.16943105373521342,0.0699732137965563,0.13815961964428425,0.19999999999996,0.7747129464765379,0.9499999921318348
high_high,4808,4597,CVaR-risk,4808 4461 3697 1976 4381 3734 4597,6,0.023026603274047375,0.026046542450785637,0.026046542450785637,0.026046542450785637,0.026046542450785637,0.0,0.16943105373521342,0.0699732137965563,0.13815961964428425,0.19999999999996,0.7747129464765379,0.9499999921318348
high_high,4808,4597,CVaR+Concentration,4808 4461 3697 1976 4381 3734 4597,6,0.023026603274047375,0.026046542450785637,0.026046542450785637,0.026046542450785637,0.026046542450785637,0.0,0.16943105373521342,0.0699732137965563,0.13815961964428425,0.19999999999996,0.7747129464765379,0.9499999921318348
high_high,3056,3681,Hop-shortest,3056 3057 5255 3058 3059 3060 3061 3934 3777 3566 4370 3681,11,0.028297852894121952,0.042831964790821075,0.03866426832973957,0.042831964790821075,0.042831964790821075,0.0,0.09876642832194032,0.15451879928568735,0.31127638183534145,0.0,0.0,0.0
high_high,3056,3681,Mean-risk-raw,3056 3057 5255 3058 3059 3060 3061 3934 4660 4987 4312 5083 3951 4135 1018 3681,15,0.020346131610373654,0.025389770045876503,0.023993705709775288,0.024369560182094574,0.025389770045876503,0.0,0.06898155739793974,0.0912682102039466,0.30519197415560484,0.36363636363633056,0.019546640974950645,0.43104267335062735
high_high,3056,3681,Mean-risk-floor,3056 3057 5255 3058 3059 3060 3061 3934 4660 4987 4312 5083 3951 4135 1018 3681,15,0.020346131610373654,0.025389770045876503,0.023993705709775288,0.024369560182094574,0.025389770045876503,0.0,0.06898155739793974,0.0912682102039466,0.30519197415560484,0.36363636363633056,0.019546640974950645,0.43104267335062735
high_high,3056,3681,CVaR-risk,3056 3057 5255 3058 3059 3060 3061 3934 3777 3566 4370 3681,11,0.028297852894121952,0.042831964790821075,0.03866426832973957,0.042831964790821075,0.042831964790821075,0.0,0.09876642832194032,0.15451879928568735,0.31127638183534145,0.0,0.0,0.0
high_high,3056,3681,CVaR+Concentration,3056 3057 5255 3058 3059 3060 3061 3934 3777 3566 4370 3681,11,0.028297852894121952,0.042831964790821075,0.03866426832973957,0.042831964790821075,0.042831964790821075,0.0,0.09876642832194032,0.15451879928568735,0.31127638183534145,0.0,0.0,0.0
