P_level,C_1,C_2,C_3,C_4,C_5,C_6,C_7,C_8
1,0,697,392,145,94,77,69,56
2,0,737,268,135,92,99,79,119
3,0,714,350,125,80,115,61,85
4,0,640,303,123,102,188,83,90
5,0,683,375,120,98,94,50,109
