P_level,C_1,C_2,C_3,C_4,C_5,C_6,C_7,C_8
1,0,575,325,144,82,74,72,49
2,0,620,239,102,85,63,92,120
3,1,603,281,100,86,98,83,68
4,0,579,245,113,115,74,106,89
5,0,575,328,94,105,52,88,78
