rank,edge_id,src,dst,R_ij,w_norm,severity,P_level,C_level,RiskLevel
1,5170,3300,4627,0.7088626623153687,1.0,5.962038516998291,5,6,30
2,2930,3244,3300,0.7088626623153687,1.0,5.962038516998291,5,6,30
3,2861,3448,3858,0.4969118535518646,1.0,4.4783830642700195,5,5,25
4,2864,3448,4503,0.4969118535518646,1.0,4.4783830642700195,5,5,25
5,3724,3448,4271,0.4969118535518646,1.0,4.4783830642700195,5,5,25
6,2872,3347,3448,0.4969118535518646,1.0,4.4783830642700195,5,5,25
7,3726,3448,4028,0.4969118535518646,1.0,4.4783830642700195,5,5,25
8,4347,4357,4589,0.4704548418521881,1.0,4.29318380355835,5,5,25
9,4053,4357,4562,0.4704548418521881,1.0,4.29318380355835,5,5,25
10,4345,3652,4357,0.4704548418521881,1.0,4.29318380355835,5,5,25
11,4055,4357,4563,0.4704548418521881,1.0,4.29318380355835,5,5,25
12,6542,3514,4282,0.42414364218711853,1.0,3.969005584716797,5,4,20
13,6547,3514,4695,0.42414364218711853,1.0,3.969005584716797,5,4,20
14,5173,3300,4626,0.35797563195228577,0.5049999952316284,5.962038516998291,5,6,30
15,5168,3023,3300,0.35797563195228577,0.5049999952316284,5.962038516998291,5,6,30
16,5175,3300,4628,0.35797563195228577,0.5049999952316284,5.962038516998291,5,6,30
17,3615,3300,4537,0.35797563195228577,0.5049999952316284,5.962038516998291,5,6,30
18,3613,3300,4538,0.35797563195228577,0.5049999952316284,5.962038516998291,5,6,30
19,237,3487,3488,0.35174560546875,1.0,3.46221923828125,5,4,20
20,1288,3475,3491,0.34725221991539,1.0,3.4307656288146973,5,4,20
