rank,node_id,label,pred_label,S_i,S_i_norm,P_high
1,2910,0,7,7.126323699951172,0.8751891255378723,0.955907940864563
2,4636,0,7,7.062877178192139,0.8661252856254578,0.910881519317627
3,3335,7,7,6.99609899520874,0.8565855622291565,0.9990194439888
4,3367,0,7,6.995144367218018,0.8564491868019104,0.9991721510887146
5,3208,7,7,6.993916988372803,0.8562738299369812,0.9988641738891602
6,2795,0,7,6.983908176422119,0.8548440337181091,0.9342273473739624
7,3375,0,7,6.971712112426758,0.8531017303466797,0.9952847957611084
8,3421,5,8,6.839743137359619,0.8342490196228027,0.7752585411071777
9,3250,0,7,6.769384860992432,0.8241978287696838,0.9595236778259277
10,2412,0,7,6.739102840423584,0.8198718428611755,0.8405534625053406
11,3100,0,7,6.732863426208496,0.8189805150032043,0.9485660791397095
12,3410,7,7,6.641925811767578,0.8059893846511841,0.9120981097221375
13,3439,0,7,6.455554962158203,0.7793650031089783,0.8482105135917664
14,1099,0,8,6.348344802856445,0.764049232006073,0.7489256858825684
15,3225,3,7,6.327188968658447,0.7610269784927368,0.8506925702095032
16,3475,8,7,6.287937641143799,0.7554196715354919,0.7878730893135071
17,3300,7,7,6.2791829109191895,0.7541689872741699,0.8537524938583374
18,1317,0,7,6.226626396179199,0.7466608881950378,0.744513988494873
19,3448,7,7,6.063166618347168,0.7233095169067383,0.7722392082214355
20,2657,0,7,6.048870086669922,0.7212671637535095,0.736891508102417
