rank,node_id,label,pred_label,S_i,S_i_norm,P_high
1,3637,8,8,7.58920431137085,0.9413148760795593,0.9499958157539368
2,2794,0,7,7.081865310668945,0.8688378930091858,0.985802948474884
3,3593,0,7,6.999995231628418,0.8571421504020691,0.9999991655349731
4,3484,0,7,6.999929428100586,0.8571327924728394,0.9999876618385315
5,3777,7,7,6.996474742889404,0.8566392660140991,0.998888373374939
6,3901,0,7,6.978067398071289,0.8540096282958984,0.9952912330627441
7,3477,0,7,6.973570823669434,0.853367269039154,0.9952950477600098
8,4485,7,7,6.563826084136963,0.7948322892189026,0.9044922590255737
9,3846,3,7,6.430960178375244,0.7758514285087585,0.8776671290397644
10,89,0,7,6.413247108459473,0.7733210325241089,0.7830673456192017
11,4988,0,8,6.385627269744873,0.7693753242492676,0.6951892375946045
12,5042,4,7,6.3778486251831055,0.76826411485672,0.7587150931358337
13,3794,7,7,6.352657794952393,0.764665424823761,0.8106169104576111
14,2163,0,7,6.244284152984619,0.7491834759712219,0.7819728851318359
15,1660,0,7,6.232332706451416,0.7474761009216309,0.7344052791595459
16,1019,0,8,6.199143409729004,0.7427347898483276,0.7068025469779968
17,1081,0,8,6.145354747772217,0.7350506782531738,0.7041426301002502
18,3721,1,7,6.007866382598877,0.7154094576835632,0.7813570499420166
19,4315,8,7,5.968561172485352,0.7097944617271423,0.6691720485687256
20,2418,0,7,5.897679805755615,0.6996685266494751,0.7015799283981323
