P_level,C_1,C_2,C_3,C_4,C_5,C_6,C_7,C_8
1,0,637,347,128,65,36,95,13
2,0,693,251,82,55,78,95,67
3,0,658,245,137,81,68,82,49
4,0,650,262,102,110,52,106,39
5,0,553,349,137,64,73,96,48
