P_level,C_1,C_2,C_3,C_4,C_5,C_6,C_7,C_8
1,0,99,534,513,73,25,64,13
2,0,160,602,263,106,50,131,9
3,0,139,558,361,104,75,81,2
4,0,127,566,359,94,50,97,28
5,0,148,489,418,89,58,109,9
