node_id,label,pred_label,S_i,S_i_norm,P_high,sigma,sigma_norm,p_1,p_2,p_3,p_4,p_5,p_6,p_7,p_8
0,0,1,2.1208653450012207,0.16012361645698547,0.08493106067180634,0.9892814755439758,0.25057992339134216,0.6218094229698181,0.060495033860206604,0.16479071974754333,0.02721518650650978,0.04075850546360016,0.0413665734231472,0.025675030425190926,0.01788945682346821
1,0,1,2.3623411655426025,0.19462016224861145,0.1352721005678177,0.95218825340271,0.2345021665096283,0.6162099242210388,0.07152268290519714,0.10070648044347763,0.028321394696831703,0.047967370599508286,0.03726797550916672,0.059796854853630066,0.038207270205020905
2,0,1,1.5330991744995117,0.07615702599287033,0.04100969433784485,0.9268724322319031,0.22352926433086395,0.8119245767593384,0.039109837263822556,0.08124629408121109,0.014706913381814957,0.012002808973193169,0.014914451166987419,0.01787429489195347,0.008220948278903961
3,0,1,1.0690827369689941,0.009868962690234184,0.0002492196508683264,1.002218246459961,0.25618723034858704,0.9398913979530334,0.0521356500685215,0.007717585656791925,4.428430656844284e-06,1.5242982271956862e-06,9.80983895715326e-06,0.00023212847008835524,7.281346825038781e-06
4,0,2,1.9923360347747803,0.14176228642463684,0.00017344317166134715,1.163626790046692,0.3261483609676361,0.009164649061858654,0.9901947379112244,0.0002942064602393657,0.00017159439448732883,1.3085123100609053e-06,7.094772445270792e-05,3.937715518986806e-05,6.311828474281356e-05
5,0,2,2.2375943660736084,0.17679919302463531,0.10622681677341461,1.3895167112350464,0.42405834794044495,0.36546042561531067,0.49457651376724243,0.015662718564271927,0.01762630231678486,0.0004473056469578296,0.004983965773135424,0.07659554481506348,0.02464730106294155
6,0,2,2.071744203567505,0.15310631692409515,0.05546214431524277,0.7229154706001282,0.13512589037418365,0.314602255821228,0.5527850985527039,0.046505775302648544,0.02705860510468483,0.0035860599018633366,0.016586430370807648,0.024634556844830513,0.014241158962249756
7,0,1,3.196462631225586,0.31378036737442017,0.2162923514842987,1.0047354698181152,0.25727829337120056,0.33184945583343506,0.17096194624900818,0.150943323969841,0.0695532038807869,0.06039977818727493,0.08519013226032257,0.07031089812517166,0.06079130992293358
8,0,1,1.0024949312210083,0.00035641875001601875,6.443399911404413e-07,0.8387784957885742,0.18534570932388306,0.9987519979476929,7.420016117976047e-06,0.0012372250203043222,5.709824222321913e-07,2.027096343226731e-06,5.557788540500042e-07,2.752796746108288e-08,6.103317673478159e-08
9,0,1,1.0129889249801636,0.001855560694821179,0.0006259646033868194,1.1138402223587036,0.3045687973499298,0.9937331080436707,0.0024509732611477375,0.0028340951539576054,0.00024374909116886556,0.00011205214832443744,0.0001464875094825402,0.0003983979404438287,8.107913163257763e-05
10,0,1,1.7490586042404175,0.10700837522745132,0.04459786415100098,0.7342703938484192,0.1400475800037384,0.6748758554458618,0.10675617307424545,0.14732758700847626,0.014091022312641144,0.012351525947451591,0.019903000444173813,0.016410958021879196,0.008283905684947968
11,0,1,1.2764217853546143,0.03948882594704628,0.020187363028526306,1.0815521478652954,0.2905738055706024,0.8987200260162354,0.021785831078886986,0.04699740931391716,0.007862572558224201,0.004446755163371563,0.006802123971283436,0.008440840989351273,0.004944398067891598
12,0,1,1.55851411819458,0.0797877311706543,0.032788705080747604,0.8437643647193909,0.1875067949295044,0.7819279432296753,0.051126666367053986,0.10842360556125641,0.01103158388286829,0.01470156293362379,0.0051561687141656876,0.020569350570440292,0.007063186727464199
13,0,1,1.0958932638168335,0.013699037954211235,0.0031389822252094746,0.7959301471710205,0.1667734682559967,0.9551222920417786,0.00958158913999796,0.029169252142310143,0.00211209780536592,0.0008756869938224554,0.0012230274733155966,0.0013925761450082064,0.0005233785486780107
14,0,1,1.2492655515670776,0.03560936450958252,0.007505456451326609,0.9684104919433594,0.2415335476398468,0.8887694478034973,0.011809181421995163,0.08468630164861679,0.0031529131811112165,0.004076684359461069,0.003510154550895095,0.003199575701728463,0.0007957260240800679
15,0,1,1.2210205793380737,0.031574368476867676,0.015459979884326458,0.9380815625190735,0.2283877730369568,0.9201322197914124,0.017909511923789978,0.03541512414813042,0.004687541164457798,0.006395692937076092,0.003040243638679385,0.009504069574177265,0.0029156666714698076
16,0,1,2.7667789459228516,0.25239700078964233,0.13984555006027222,1.4221725463867188,0.4382127523422241,0.4471147060394287,0.11737538874149323,0.0952938124537468,0.18675677478313446,0.013613748364150524,0.0461006835103035,0.04262709617614746,0.051117777824401855
17,0,1,1.0873662233352661,0.012480889447033405,0.002559422980993986,0.9234278798103333,0.22203625738620758,0.9374600052833557,0.049639228731393814,0.008711556904017925,0.001252244459465146,0.0003776416415348649,0.0009140436304733157,0.001051408238708973,0.0005939708789810538
18,0,1,1.8366601467132568,0.11952287703752518,0.053375374525785446,1.0837033987045288,0.29150626063346863,0.6605913043022156,0.0803724080324173,0.17543859779834747,0.01601015031337738,0.014212078414857388,0.02811678685247898,0.01686202920973301,0.008396557532250881
19,0,1,1.4509391784667969,0.06441988050937653,0.01872902363538742,1.0448439121246338,0.27466294169425964,0.8202750086784363,0.00826058629900217,0.1354781538248062,0.0057084267027676105,0.011548733338713646,0.006855532992631197,0.008989921770989895,0.002883568871766329
20,0,1,1.0054340362548828,0.0007762908935546875,0.0001218194083776325,1.1225714683532715,0.3083532750606537,0.9973970651626587,0.00041776979924179614,0.0019009684910997748,0.00010235737136099488,6.003711314406246e-05,7.793810073053464e-05,2.976295945700258e-05,1.4118346371105872e-05
21,0,1,1.1326658725738525,0.0189522672444582,0.008005756884813309,0.9182738661766052,0.21980229020118713,0.9337961077690125,0.040206026285886765,0.009420789778232574,0.006889978423714638,0.001681378809735179,0.003958533052355051,0.001900399336591363,0.0021468247286975384
22,0,1,1.4575226306915283,0.06536037474870682,0.02120242267847061,1.3851938247680664,0.42218464612960815,0.7268105149269104,0.19237267971038818,0.046744536608457565,0.009673317894339561,0.0031964825466275215,0.0029915643390268087,0.012578780762851238,0.005632076878100634
23,0,1,1.4390034675598145,0.06271477788686752,0.014045662246644497,0.7226673364639282,0.13501833379268646,0.6812467575073242,0.26860231161117554,0.02118263766169548,0.011833067052066326,0.003089589299634099,0.006546907592564821,0.00504748011007905,0.0024512745440006256
24,0,1,1.0118829011917114,0.0016975572798401117,4.4069907744415104e-05,1.821651816368103,0.6113635301589966,0.9941099286079407,0.00018359892419539392,0.005595300812274218,8.57882605487248e-06,5.8655725297285244e-05,2.1267331248964183e-05,1.7667694919509813e-05,5.134883849677863e-06
25,0,1,1.0365688800811768,0.005224125925451517,0.001160461688414216,0.8623369932174683,0.19555693864822388,0.9829097390174866,0.0036763204261660576,0.011128938756883144,0.0007456290768459439,0.0003788191534113139,0.00042925708112306893,0.0003820628917310387,0.0003491416573524475
26,0,1,1.0981312990188599,0.01401875726878643,0.00167886633425951,0.8461992740631104,0.18856218457221985,0.933600127696991,0.043613482266664505,0.019096739590168,0.0015877565601840615,0.0004230649210512638,0.0005310075357556343,0.0008212143438868225,0.00032664433820173144
27,0,1,1.5490821599960327,0.07844030857086182,0.033067163079977036,0.8951214551925659,0.20976707339286804,0.7688314914703369,0.07308152318000793,0.09997107088565826,0.016642499715089798,0.008406254462897778,0.012308566831052303,0.014347042888402939,0.006411552894860506
28,0,1,1.0666836500167847,0.009526235982775688,0.002499336376786232,1.1962273120880127,0.3402787446975708,0.9725615382194519,0.004215609282255173,0.01731826737523079,0.00038730064989067614,0.0030178327579051256,0.000932888186071068,0.0010310657089576125,0.0005353824235498905
29,0,1,1.4516522884368896,0.06452175229787827,0.03474903106689453,1.0165971517562866,0.2624196410179138,0.8388694524765015,0.04632894694805145,0.05702970549464226,0.009925604797899723,0.013097257353365421,0.009700700640678406,0.014743741601705551,0.010304590687155724
30,0,1,1.4341338872909546,0.06201912835240364,0.03702069818973541,1.0126975774765015,0.2607294023036957,0.8669414520263672,0.016479451209306717,0.0573156364262104,0.007998109795153141,0.01424457412213087,0.007852165028452873,0.02138998731970787,0.007778545375913382
31,0,1,1.259891390800476,0.03712734207510948,0.01439896784722805,1.879480242729187,0.6364287734031677,0.9046784043312073,0.0036423401907086372,0.06696805357933044,0.002321607666090131,0.007990538142621517,0.0040114508010447025,0.00938381627202034,0.0010037008905783296
32,0,1,2.0412559509277344,0.14875085651874542,0.09227312356233597,0.9395017623901367,0.22900331020355225,0.6609996557235718,0.05539032444357872,0.14104990661144257,0.021477287635207176,0.028809720650315285,0.04569000378251076,0.030436735600233078,0.016146386042237282
33,0,1,1.0243064165115356,0.003472345182672143,0.0020914627239108086,1.0491834878921509,0.27654388546943665,0.9894337058067322,0.005097966641187668,0.002829459495842457,0.00028293582727201283,0.00026436831103637815,0.0012519587762653828,0.000493003404699266,0.0003465005720499903
34,0,1,1.515528917312622,0.07364698499441147,0.01386047713458538,1.0294049978256226,0.26797109842300415,0.7591262459754944,0.0556628592312336,0.14413659274578094,0.017456788569688797,0.009756887331604958,0.005870104767382145,0.0050879730843007565,0.002902399282902479
35,0,1,1.0816192626953125,0.011659895069897175,0.004402616061270237,0.8913241624832153,0.2081211656332016,0.9662078619003296,0.005412099417299032,0.022955402731895447,0.000586501497309655,0.0004354807024355978,0.0010508164996281266,0.0019217883236706257,0.0014300114708021283
36,0,1,1.6352524757385254,0.09075035154819489,0.032045911997556686,0.8659732937812805,0.19713304936885834,0.7320666909217834,0.07448763400316238,0.1269233673810959,0.022950327023863792,0.011526045389473438,0.004988600965589285,0.02238118089735508,0.00467612873762846
37,0,1,1.00729238986969,0.0010417699813842773,0.0004088067216798663,1.1791176795959473,0.3328627347946167,0.9973155856132507,0.0006019367720000446,0.0011092395288869739,0.0002824421680998057,0.0002820319787133485,0.00012032869562972337,0.00012453016825020313,0.00016394787235185504
38,0,1,1.3724173307418823,0.05320247635245323,0.020397040992975235,1.5215167999267578,0.4812726378440857,0.8382762670516968,0.054624054580926895,0.06803711503744125,0.01534113846719265,0.003324335440993309,0.003928891848772764,0.012523138895630836,0.003945010248571634
39,0,1,1.108161449432373,0.015451635234057903,0.0005815292824991047,1.6707751750946045,0.5459674000740051,0.9126035571098328,0.0700213685631752,0.015937108546495438,0.0005989662022329867,0.0002575549005996436,0.00023211209918372333,0.0001677999971434474,0.000181617186171934
40,0,1,1.2000327110290527,0.02857610210776329,0.009982334449887276,1.0503919124603271,0.2770676910877228,0.914932906627655,0.021048186346888542,0.04503124579787254,0.005846343468874693,0.0031591157894581556,0.0022673513740301132,0.006595270242542028,0.001119712134823203
41,0,1,1.1891348361968994,0.027019262313842773,0.012773269787430763,1.0641868114471436,0.2830469608306885,0.9168803691864014,0.033587221056222916,0.028087344020605087,0.006706437095999718,0.0019652978517115116,0.007344898302108049,0.003330579260364175,0.0020977924577891827
42,0,1,1.4189363718032837,0.05984805151820183,0.021416814997792244,0.8706614375114441,0.19916509091854095,0.8161562085151672,0.036688994616270065,0.11600636690855026,0.006151000969111919,0.0035807096865028143,0.01330926176160574,0.005840559024363756,0.0022669932805001736
43,0,1,1.4648308753967285,0.06640440970659256,0.024237558245658875,0.878162145614624,0.20241621136665344,0.7767398357391357,0.09356742352247238,0.08900228887796402,0.0100044971331954,0.006448389496654272,0.010739176534116268,0.01073263306170702,0.002765747718513012
44,0,1,1.0911022424697876,0.013014606200158596,0.0026643534656614065,1.3553175926208496,0.40923506021499634,0.9468342661857605,0.030921336263418198,0.015566414222121239,0.003276769770309329,0.0007368760416284204,0.0006897189887240529,0.0010007420787587762,0.0009738923981785774
45,0,1,1.413623571395874,0.05908908322453499,0.027606051415205002,0.9037118554115295,0.21349050104618073,0.8441800475120544,0.023326242342591286,0.08828843384981155,0.009748455137014389,0.006850661244243383,0.012382900342345238,0.011404024437069893,0.003819126635789871
46,0,1,1.4445607662200928,0.06350868195295334,0.04574567824602127,1.494828701019287,0.46970492601394653,0.8631908893585205,0.03135226294398308,0.04256821051239967,0.009958354756236076,0.007184519432485104,0.016515355557203293,0.01772998459637165,0.011500334367156029
47,0,1,1.2563632726669312,0.03662332519888878,0.014861591160297394,1.0438765287399292,0.27424365282058716,0.8683072924613953,0.07508526742458344,0.03243570774793625,0.007685706485062838,0.0016246273880824447,0.004613075405359268,0.00795426219701767,0.002294253557920456
48,0,1,1.0439379215240479,0.006276845932006836,0.0009300051024183631,0.7324870824813843,0.13927462697029114,0.9788334965705872,0.002714263740926981,0.01715191826224327,0.00012518276344053447,0.0002451716864015907,0.00020388676784932613,0.0005386614357121289,0.00018745689885690808
49,0,1,1.34116792678833,0.0487382747232914,0.02625647373497486,1.1521233320236206,0.32116228342056274,0.8678357601165771,0.04325791448354721,0.04971740022301674,0.009557456709444523,0.003374854801222682,0.006425225175917149,0.014641300775110722,0.005189947318285704
50,0,1,1.2970776557922363,0.04243966564536095,0.014009884558618069,0.8281089663505554,0.18072108924388885,0.8561019897460938,0.05719941854476929,0.0618956983089447,0.007011812180280685,0.003781090257689357,0.00671367347240448,0.004714723210781813,0.0025814874097704887
51,0,1,1.4716014862060547,0.06737164407968521,0.03843827173113823,1.093276858329773,0.2956557869911194,0.8165762424468994,0.05737709254026413,0.07376769930124283,0.0060902927070856094,0.007750522345304489,0.018927747383713722,0.013796509243547916,0.005714012775570154
52,0,1,1.6581469774246216,0.09402099996805191,0.03804967924952507,0.9703064560890198,0.2423553615808487,0.7508727312088013,0.029218120500445366,0.14500045776367188,0.017472101375460625,0.019386958330869675,0.024402201175689697,0.008579632267355919,0.005067844409495592
53,0,1,1.0528842210769653,0.007554888725280762,0.0023551953490823507,1.209554672241211,0.34605538845062256,0.9773890972137451,0.005783759988844395,0.010890230536460876,0.0028814105316996574,0.0007004175567999482,0.001067884499207139,0.0004766028723679483,0.0008107078610919416
54,0,1,1.028840184211731,0.004120026249438524,0.002594737336039543,1.6466376781463623,0.5355051755905151,0.9890030026435852,0.00630144914612174,0.0015735860215499997,0.00044668136979453266,8.043021807679906e-05,0.00012787374726030976,0.00017756593297235668,0.0022892975248396397
55,0,1,1.209573745727539,0.029939105734229088,0.018426092341542244,0.9648479223251343,0.23998938500881195,0.9233972430229187,0.022501705214381218,0.023915043100714684,0.008725868538022041,0.0030341153033077717,0.011563265696167946,0.004928388632833958,0.0019344375468790531
56,0,1,2.6175358295440674,0.23107655346393585,0.14449603855609894,1.20523202419281,0.34418177604675293,0.5099817514419556,0.09297265112400055,0.16464586555957794,0.05192587152123451,0.03597784414887428,0.025636203587055206,0.06461746245622635,0.054242368787527084
57,0,1,1.3945773839950562,0.05636819824576378,0.02845178171992302,0.9859070181846619,0.24911728501319885,0.865818202495575,0.008756553754210472,0.0774615928530693,0.011410362087190151,0.008101589977741241,0.011000213213264942,0.012901981361210346,0.004549586679786444
58,0,1,1.2874282598495483,0.04106118157505989,0.01520564779639244,1.0527573823928833,0.27809298038482666,0.8732410073280334,0.04665551334619522,0.04919503629207611,0.011254888959228992,0.004448032006621361,0.004993197973817587,0.005627396050840616,0.004585054237395525
59,0,1,1.4570510387420654,0.06529300659894943,0.026240043342113495,1.0262864828109741,0.26661938428878784,0.8434196710586548,0.007843894883990288,0.09464824199676514,0.007184373680502176,0.020663801580667496,0.004947764333337545,0.018082475289702415,0.0032098041847348213
60,0,1,1.2491058111190796,0.03558654338121414,0.01716696284711361,1.2096084356307983,0.34607869386672974,0.9142182469367981,0.005051980726420879,0.05293042212724686,0.006628068629652262,0.004004214890301228,0.005991156678646803,0.005894462577998638,0.005281344056129456
61,0,1,1.2007051706314087,0.028672168031334877,0.014719930477440357,1.135745882987976,0.3140636086463928,0.937149167060852,0.00858983676880598,0.026353877037763596,0.004488110542297363,0.008698985911905766,0.0021164575591683388,0.00765914237126708,0.004944331012666225
