rank,node_id,label,pred_label,S_i,S_i_norm,P_high
1,3484,0,8,7.999579429626465,0.9999399185180664,1.0
2,3777,7,7,7.087814807891846,0.8696878552436829,0.9416055679321289
3,3593,0,7,7.000011444091797,0.8571444749832153,0.9999982714653015
4,4436,8,8,6.967343330383301,0.8524776101112366,0.8585143089294434
5,3901,0,7,6.9552483558654785,0.8507497906684875,0.9910100698471069
6,4485,7,7,6.926180839538574,0.8465972542762756,0.9840404987335205
7,2794,0,7,6.833982467651367,0.8334260582923889,0.9537414312362671
8,3477,0,7,6.738004684448242,0.8197149634361267,0.9433824419975281
9,4315,8,8,6.71342658996582,0.816203773021698,0.8299087285995483
10,3846,3,7,6.657747268676758,0.8082495927810669,0.8630246520042419
11,4871,7,7,6.316832542419434,0.7595475316047668,0.8429773449897766
12,5150,7,7,6.289238452911377,0.7556055188179016,0.7805168628692627
13,3794,7,7,6.1854681968688965,0.7407811880111694,0.8008450269699097
14,3651,7,7,6.1404876708984375,0.7343553900718689,0.8122721910476685
15,4370,6,7,6.072728157043457,0.7246754765510559,0.7380591034889221
16,3493,7,7,6.065515518188477,0.7236450910568237,0.7721845507621765
17,4925,1,7,5.926023006439209,0.7037175893783569,0.7482836246490479
18,3701,0,8,5.873642444610596,0.6962346434593201,0.6460216641426086
19,4145,8,8,5.838803291320801,0.6912575960159302,0.6669954061508179
20,4330,7,7,5.817455291748047,0.6882079243659973,0.6878969669342041
