node_id,label,pred_label,S_i,S_i_norm,P_high,sigma,sigma_norm,p_1,p_2,p_3,p_4,p_5,p_6,p_7,p_8
0,0,1,2.000396728515625,0.142913818359375,0.06239418685436249,0.7980097532272339,0.27157485485076904,0.6441795825958252,0.05407927930355072,0.17213721573352814,0.027686860412359238,0.03952283784747124,0.025546807795763016,0.02477448061108589,0.012072896584868431
1,0,1,1.6654057502746582,0.09505796432495117,0.04385976120829582,0.959392786026001,0.3327929675579071,0.752397894859314,0.05332578346133232,0.11446061730384827,0.018552405759692192,0.01740351878106594,0.015581528656184673,0.017967775464057922,0.010310456156730652
2,0,1,3.2630257606506348,0.3232893943786621,0.19216972589492798,1.0268847942352295,0.3583950102329254,0.3302793502807617,0.10657788813114166,0.15323267877101898,0.15489977598190308,0.06284067034721375,0.06897725909948349,0.07331318408250809,0.0498792864382267
3,0,1,2.7564826011657715,0.25092607736587524,0.1400294303894043,1.1543970108032227,0.40676477551460266,0.4565737247467041,0.08615631610155106,0.16009996831417084,0.1068616583943367,0.05027887970209122,0.0453663095831871,0.06104753166437149,0.033615592867136
4,0,1,1.8390297889709473,0.11986140161752701,0.057089913636446,0.9572295546531677,0.3319723904132843,0.6818006634712219,0.08193134516477585,0.138532355427742,0.01972852274775505,0.02091718278825283,0.015764806419610977,0.03092046268284321,0.010404643602669239
5,0,1,2.2823400497436523,0.1831914335489273,0.09377516061067581,1.0013078451156616,0.34869277477264404,0.5602930784225464,0.06256114691495895,0.20135203003883362,0.051230255514383316,0.0307882409542799,0.039850298315286636,0.03649432212114334,0.017430534586310387
6,0,1,1.3448688983917236,0.049266986548900604,0.016415148973464966,1.010637879371643,0.3522319793701172,0.8551556468009949,0.02905566245317459,0.08554229140281677,0.007262097671627998,0.00656928913667798,0.00479968823492527,0.008641572669148445,0.002973888535052538
7,0,1,1.2859899997711182,0.040855713188648224,0.01776072382926941,1.0100494623184204,0.35200878977775574,0.8888231515884399,0.020258739590644836,0.0615939162671566,0.006389247719198465,0.005174210295081139,0.0072145224548876286,0.007217127364128828,0.00332907447591424
8,0,1,1.2136313915252686,0.030518770217895508,0.013160746544599533,0.9991311430931091,0.34786710143089294,0.9098990559577942,0.03004831075668335,0.037368062883615494,0.0057592266239225864,0.0037644964177161455,0.0054589747451245785,0.0046958099119365215,0.0030059616547077894
9,0,1,1.0124201774597168,0.0017743110656738281,0.00021155037393327802,0.8360677361488342,0.28601154685020447,0.9895184636116028,0.009409734047949314,0.0006667450070381165,0.00018232583533972502,1.1166222975589335e-05,0.00018734292825683951,2.0818897610297427e-05,3.388549203009461e-06
10,0,1,1.2394418716430664,0.034205980598926544,0.011239425279200077,0.886495053768158,0.30514034628868103,0.9015594720840454,0.017455406486988068,0.059364866465330124,0.004137232434004545,0.006243514362722635,0.003243710845708847,0.006317508406937122,0.0016782056773081422
11,0,1,1.1364253759384155,0.019489338621497154,0.006461995653808117,1.1580007076263428,0.40813177824020386,0.9160444140434265,0.062058042734861374,0.009730637073516846,0.004751661792397499,0.000953145616222173,0.003198242047801614,0.0019990233704447746,0.0012647302355617285
12,0,1,1.052850604057312,0.007550086360424757,0.0017097708769142628,0.8456823825836182,0.28965869545936584,0.9651297926902771,0.024214664474129677,0.007799648214131594,0.0007949657156132162,0.00035127767478115857,0.0010930470889434218,0.0005356851033866405,8.103872096398845e-05
13,0,1,1.1621605157852173,0.023165788501501083,0.008378291502594948,0.7339801788330078,0.24728623032569885,0.9175995588302612,0.036972157657146454,0.03220456838607788,0.002863135887309909,0.00198220182210207,0.006447972264140844,0.0014909408055245876,0.00043937834561802447
14,0,1,1.1288100481033325,0.018401434645056725,0.00853053666651249,0.8103524446487427,0.27625685930252075,0.9388418197631836,0.028083916753530502,0.019578592851758003,0.003930083010345697,0.0010350642260164022,0.0061891949735581875,0.0016969540156424046,0.00064438785193488
15,0,1,2.0004570484161377,0.14292243123054504,0.07432202994823456,0.9657601118087769,0.33520832657814026,0.6587125658988953,0.04197654873132706,0.16829556226730347,0.026171382516622543,0.030521877110004425,0.03976316377520561,0.0194400567561388,0.015118803828954697
16,0,1,1.6316640377044678,0.09023772180080414,0.04403112083673477,1.0838754177093506,0.38001349568367004,0.7672954797744751,0.05955733358860016,0.08848676830530167,0.022711751982569695,0.017917495220899582,0.01960616372525692,0.013677560724318027,0.01074739545583725
17,0,1,1.7133586406707764,0.101908378303051,0.03585592657327652,0.9831111431121826,0.34179016947746277,0.729201078414917,0.02376030944287777,0.17660808563232422,0.010355658829212189,0.024218890815973282,0.013060140423476696,0.01643156073987484,0.0063642277382314205
18,0,1,2.211757183074951,0.17310817539691925,0.08549776673316956,1.2135558128356934,0.4292057454586029,0.47638580203056335,0.23354960978031158,0.15839070081710815,0.02569964900612831,0.020476477220654488,0.02957618609070778,0.03691072389483452,0.019010860472917557
19,0,1,1.030381202697754,0.004340171813964844,0.0015436792746186256,0.9470396041870117,0.32810696959495544,0.9829388856887817,0.011278578080236912,0.002952125621959567,0.0008142715669237077,0.0004724425380118191,0.0007188149029389024,0.0005023818230256438,0.0003224825777579099
20,0,1,2.4815940856933594,0.21165630221366882,0.11742673069238663,0.9590155482292175,0.3326498568058014,0.49770376086235046,0.097221739590168,0.2161107212305069,0.03506767749786377,0.03646939620375633,0.03394725173711777,0.05302220582962036,0.0304572731256485
21,0,1,1.5644919872283936,0.08064170926809311,0.027604084461927414,0.8466173410415649,0.2900133728981018,0.7356390953063965,0.10464117676019669,0.10858302563428879,0.010426742024719715,0.013105807825922966,0.011611334048211575,0.01102456171065569,0.0049681877717375755
22,0,1,1.4881577491760254,0.06973682343959808,0.027142353355884552,0.951669454574585,0.3298632502555847,0.8026980757713318,0.05007057264447212,0.09466017037630081,0.011727229692041874,0.01370169036090374,0.009394492022693157,0.012429140508174896,0.005318719893693924
23,0,1,1.523719072341919,0.07481700927019119,0.035546109080314636,0.9885038137435913,0.3438357710838318,0.8121780753135681,0.03778637573122978,0.08269277960062027,0.017448844388127327,0.014347810298204422,0.008680218830704689,0.020652880892157555,0.0062130107544362545
24,0,1,1.7908432483673096,0.11297760903835297,0.05363712087273598,0.9705101251602173,0.33701014518737793,0.7180265784263611,0.04365602880716324,0.1420605331659317,0.018364179879426956,0.02425549551844597,0.021645180881023407,0.021217823028564453,0.010774116963148117
25,0,1,1.7911982536315918,0.11302832514047623,0.05862022936344147,0.9393053650856018,0.32517310976982117,0.7219341993331909,0.06258650869131088,0.10969749093055725,0.020698165521025658,0.0264634620398283,0.022454097867012024,0.024164943024516106,0.012001185677945614
26,0,1,1.9975625276565552,0.14250893890857697,0.07555707544088364,0.9936095476150513,0.34577256441116333,0.6721240878105164,0.040380001068115234,0.15239475667476654,0.026539495214819908,0.03300458937883377,0.028012549504637718,0.0321182906627655,0.01542623620480299
