P_level,C_1,C_2,C_3,C_4,C_5,C_6,C_7,C_8
1,1,689,311,99,60,49,38,74
2,0,705,236,112,59,27,54,128
3,0,638,255,99,98,90,82,58
4,1,661,256,105,68,63,75,92
5,1,596,341,82,77,42,89,92
