rank,edge_id,src,dst,R_ij,w_norm,severity,P_level,C_level,RiskLevel
1,3297,3208,3873,0.85811847448349,1.0,7.006829261779785,5,8,40
2,2148,3208,3862,0.85811847448349,1.0,7.006829261779785,5,8,40
3,2174,3335,3866,0.8551958799362183,1.0,6.986371040344238,5,7,35
4,3173,3335,3861,0.8551958799362183,1.0,6.986371040344238,5,7,35
5,2177,3335,4325,0.8551958799362183,1.0,6.986371040344238,5,7,35
6,3636,3335,3804,0.8551958799362183,1.0,6.986371040344238,5,7,35
7,2115,3116,3335,0.8551958799362183,1.0,6.986371040344238,5,7,35
8,1288,3475,3491,0.8170189261436462,1.0,6.719132423400879,5,7,35
9,1001,3100,3771,0.7981997132301331,1.0,6.587398052215576,5,7,35
10,4647,3100,4199,0.7981997132301331,1.0,6.587398052215576,5,7,35
11,1069,3100,3698,0.7981997132301331,1.0,6.587398052215576,5,7,35
12,1082,3100,4381,0.7981997132301331,1.0,6.587398052215576,5,7,35
13,1002,3100,3685,0.7981997132301331,1.0,6.587398052215576,5,7,35
14,999,3100,3684,0.7981997132301331,1.0,6.587398052215576,5,7,35
15,1048,3198,3693,0.7950597405433655,1.0,6.565418243408203,5,7,35
16,1009,3198,3771,0.7950597405433655,1.0,6.565418243408203,5,7,35
17,3724,3448,4271,0.7896521687507629,1.0,6.527565002441406,5,7,35
18,2872,3347,3448,0.7896521687507629,1.0,6.527565002441406,5,7,35
19,2861,3448,3858,0.7896521687507629,1.0,6.527565002441406,5,7,35
20,2864,3448,4503,0.7896521687507629,1.0,6.527565002441406,5,7,35
