rank,node_id,label,pred_label,S_i,S_i_norm,P_high
1,2795,0,7,7.03089714050293,0.8615567088127136,0.970463752746582
2,3367,0,7,7.023522853851318,0.8605032563209534,0.9890908002853394
3,3208,7,7,7.006829261779785,0.85811847448349,0.9890664219856262
4,3335,7,7,6.986371040344238,0.8551958799362183,0.9613356590270996
5,4091,7,7,6.811447620391846,0.8302068114280701,0.9326044321060181
6,3250,0,7,6.777129650115967,0.8253042101860046,0.9365127682685852
7,3475,8,7,6.719132423400879,0.8170189261436462,0.8483167290687561
8,3410,7,7,6.712827682495117,0.8161182403564453,0.9194896817207336
9,3100,0,7,6.587398052215576,0.7981997132301331,0.8861194849014282
10,3198,7,7,6.565418243408203,0.7950597405433655,0.8453608751296997
11,3448,7,7,6.527565002441406,0.7896521687507629,0.8488777875900269
12,3308,0,7,6.357113838195801,0.7653020024299622,0.840908944606781
13,3901,7,7,6.320462226867676,0.760066032409668,0.8055510520935059
14,3439,0,7,6.2669525146484375,0.7524217963218689,0.7983973026275635
15,3136,6,7,6.184732437133789,0.7406760454177856,0.8261770606040955
16,3084,7,7,6.137538433074951,0.7339340448379517,0.8092175126075745
17,3721,8,8,6.017580986022949,0.7167972922325134,0.7189719676971436
18,3138,7,7,5.977234363555908,0.7110334634780884,0.7459427118301392
19,3287,0,7,5.977041244506836,0.7110058665275574,0.6778421401977539
20,4132,6,7,5.954607009887695,0.7078009843826294,0.7463506460189819
