rank,edge_id,src,dst,R_ij,w_norm,severity,P_level,C_level,RiskLevel
1,1288,3475,3491,0.839073121547699,1.0,6.873511791229248,5,7,35
2,2148,3208,3862,0.8362663388252258,1.0,6.8538641929626465,5,7,35
3,3297,3208,3873,0.8362663388252258,1.0,6.8538641929626465,5,7,35
4,2174,3335,3866,0.8362607359886169,1.0,6.853825092315674,5,7,35
5,3173,3335,3861,0.8362607359886169,1.0,6.853825092315674,5,7,35
6,3636,3335,3804,0.8362607359886169,1.0,6.853825092315674,5,7,35
7,2115,3116,3335,0.8362607359886169,1.0,6.853825092315674,5,7,35
8,2177,3335,4325,0.8362607359886169,1.0,6.853825092315674,5,7,35
9,2930,3244,3300,0.8246023058891296,1.0,6.772216320037842,5,7,35
10,5170,3300,4627,0.8246023058891296,1.0,6.772216320037842,5,7,35
11,1069,3100,3698,0.7792962193489075,1.0,6.455073356628418,5,7,35
12,999,3100,3684,0.7792962193489075,1.0,6.455073356628418,5,7,35
13,1001,3100,3771,0.7792962193489075,1.0,6.455073356628418,5,7,35
14,1002,3100,3685,0.7792962193489075,1.0,6.455073356628418,5,7,35
15,4647,3100,4199,0.7792962193489075,1.0,6.455073356628418,5,7,35
16,1082,3100,4381,0.7792962193489075,1.0,6.455073356628418,5,7,35
17,237,3487,3488,0.749751627445221,1.0,6.248261451721191,5,7,35
18,4345,3652,4357,0.7363094091415405,1.0,6.154165744781494,5,7,35
19,4347,4357,4589,0.7363094091415405,1.0,6.154165744781494,5,7,35
20,4055,4357,4563,0.7363094091415405,1.0,6.154165744781494,5,7,35
