model,method,model_seed_runs,hop_increase_mean,hop_increase_std,hop_increase_mean_std,total_risk_reduction_mean,total_risk_reduction_std,total_risk_reduction_mean_std,cvar90_reduction_mean,cvar90_reduction_std,cvar90_reduction_mean_std,maxrisk_reduction_mean,maxrisk_reduction_std,maxrisk_reduction_mean_std,re_reduction_mean,re_reduction_std,re_reduction_mean_std
GraphSAGE-TEG-Gate,CVaR-risk,10,0.09752317589816321,0.0042886814348011395,9.752% +/- 0.429%,0.850206596454769,0.006822756587130638,85.021% +/- 0.682%,0.8994667517903693,0.003848586077995733,89.947% +/- 0.385%,0.9059123331698163,0.002178205977416304,90.591% +/- 0.218%,0.9174224036436591,0.004865594019322086,91.742% +/- 0.487%
GraphSAGE-TEG-Gate,Hop-shortest,10,0.0,0.0,0.000% +/- 0.000%,0.0,0.0,0.000% +/- 0.000%,0.0,0.0,0.000% +/- 0.000%,0.0,0.0,0.000% +/- 0.000%,0.0,0.0,0.000% +/- 0.000%
SGFormer-TEG-Gate,CVaR-risk,10,0.10407463554962193,0.005363400721408279,10.407% +/- 0.536%,0.8369375709091235,0.007374501371206345,83.694% +/- 0.737%,0.9005016523597565,0.006627677945995566,90.050% +/- 0.663%,0.9088690270778379,0.006818588703735509,90.887% +/- 0.682%,0.9223300005743751,0.006716503894410674,92.233% +/- 0.672%
SGFormer-TEG-Gate,Hop-shortest,10,0.0,0.0,0.000% +/- 0.000%,0.0,0.0,0.000% +/- 0.000%,0.0,0.0,0.000% +/- 0.000%,0.0,0.0,0.000% +/- 0.000%,0.0,0.0,0.000% +/- 0.000%
