P_level,C_1,C_2,C_3,C_4,C_5,C_6,C_7,C_8
1,6,782,227,112,54,74,62,4
2,0,618,336,82,83,76,111,15
3,0,594,305,87,151,118,55,10
4,2,603,321,101,86,106,95,7
5,0,678,256,111,81,89,88,17
