P_level,C_1,C_2,C_3,C_4,C_5,C_6,C_7,C_8
1,0,351,539,262,68,14,69,18
2,0,443,421,208,51,58,131,9
3,0,405,414,254,90,53,98,6
4,0,403,432,235,70,43,110,28
5,0,288,483,299,74,40,123,13
