edge_id,src,dst,w_raw,w_norm,severity,severity_norm,R_ij,P_level,C_level,RiskLevel
0,3494,3574,0.0,0.009999999776482582,2.115761363034835,0.15939448043354787,0.001593944768708036,1,3,3
1,0,3494,0.0,0.009999999776482582,2.2412075582542457,0.17731536546489224,0.0017731536150158498,1,3,3
2,0,3780,0.0,0.009999999776482582,3.0546981948427856,0.29352831354896936,0.002935283069881003,1,4,4
3,1,3780,0.0,0.009999999776482582,3.0546981948427856,0.29352831354896936,0.002935283069881003,1,4,4
4,1,3494,0.0,0.009999999776482582,2.92200642102398,0.27457234586056856,0.002745723397233984,1,3,3
5,3494,3780,0.9999998807907104,0.9999998807907104,3.0546981948427856,0.29352831354896936,0.2935282785576676,5,4,20
6,2,3573,0.0,0.009999999776482582,3.5196092762053013,0.35994418231504305,0.003599441742696636,1,4,4
7,2,3494,0.0,0.009999999776482582,3.285954765509814,0.326564966501402,0.0032656495920210618,1,4,4
8,3,4,0.0,0.009999999776482582,2.0441603100169914,0.14916575857385592,0.001491657552397414,1,3,3
9,4,5,0.0,0.009999999776482582,2.037045114022476,0.14814930200321083,0.0014814929869181588,1,3,3
10,5,6,0.0,0.009999999776482582,3.884255215525627,0.41203645936080385,0.004120364501510713,1,4,4
11,7,3780,0.0,0.009999999776482582,3.230047485441901,0.3185782122059858,0.003185782050852079,1,4,4
12,7,3494,0.0,0.009999999776482582,3.230047485441901,0.3185782122059858,0.003185782050852079,1,4,4
13,8,3497,0.0,0.009999999776482582,1.999441014835611,0.1427772878336587,0.0014277728464233764,1,2,2
14,8,9,0.0,0.009999999776482582,2.3099907645064377,0.18714153778663395,0.0018714153360369463,1,3,3
15,9,10,0.0,0.009999999776482582,2.8286650679656304,0.26123786685223294,0.002612378610131116,1,3,3
16,10,3497,0.0,0.009999999776482582,2.8286650679656304,0.26123786685223294,0.002612378610131116,1,3,3
17,11,3782,0.0,0.009999999776482582,2.1265553114935756,0.1609364730705108,0.001609364694733003,1,3,3
18,11,12,0.0,0.009999999776482582,2.378448288887739,0.1969211841268199,0.001969211797252884,1,3,3
