P_level,C_1,C_2,C_3,C_4,C_5,C_6,C_7,C_8
1,0,106,645,639,75,2,55,8
2,0,187,675,408,84,38,88,49
3,0,155,669,441,114,25,99,27
4,0,118,652,461,106,48,84,60
5,0,164,684,413,69,62,106,31
