P_level,C_1,C_2,C_3,C_4,C_5,C_6,C_7,C_8
1,0,91,558,474,104,20,62,12
2,0,166,613,255,106,48,126,7
3,0,140,571,322,133,80,72,2
4,0,134,575,356,83,76,69,28
5,0,141,517,399,104,46,106,7
