P_level,C_1,C_2,C_3,C_4,C_5,C_6,C_7,C_8
1,0,424,556,203,36,27,64,11
2,0,427,425,230,52,54,67,66
3,0,352,466,290,84,48,52,28
4,0,326,503,259,61,69,84,19
5,0,355,516,224,65,48,92,20
